,u,v,w,x,x bin,y,y bin,z,z bin
0,8.79022408,-1.87549782,-0.17453436600000002,-0.097653881,-10.0,-0.07169104400000001,-8.0,-0.00303513,-1.0
1,8.82901192,-1.78011525,-0.140098706,-0.099469021,-10.0,-0.072564922,-8.0,-0.001913655,-1.0
2,8.80405426,-1.97666943,-0.228195772,-0.09381768900000001,-10.0,-0.072714098,-8.0,-0.0056479419999999995,-1.0
3,8.80709171,-1.97482395,-0.276458323,-0.093289644,-10.0,-0.072154015,-8.0,-0.008578274,-1.0
4,8.87904167,-1.89795399,-0.19105140899999998,-0.094491378,-10.0,-0.07446055900000001,-8.0,-0.004742158,-1.0
5,8.92885303,-1.85042858,-0.106941216,-0.095273197,-10.0,-0.07562522599999999,-8.0,-0.001185498,-1.0
6,8.89927006,-1.71960032,-0.23604449600000002,-0.09873613,-10.0,-0.07281267599999999,-8.0,-0.008455215,-1.0
7,8.93482971,-1.72978926,-0.216061369,-0.097781405,-10.0,-0.074681923,-8.0,-0.007234574,-1.0
8,8.98273468,-1.81902993,-0.148898005,-0.09440168,-10.0,-0.07677681,-8.0,-0.004101408,-1.0
9,8.98139668,-1.70308423,-0.105580769,-0.098458856,-10.0,-0.077135563,-8.0,-0.001324386,-1.0
102608,9.0874939,-1.87314177,-0.051807884000000005,-0.090523645,-10.0,-0.078707017,-8.0,-0.001394224,-1.0
