,u,v,w,x,x bin,y,y bin,z,z bin
0,9.08061409,-1.53393602,0.690205634,-0.096438505,-10.0,-0.071336784,-8.0,0.032177683,3.0
1,9.13997173,-1.45942783,0.71523869,-0.09762947300000001,-10.0,-0.07164620599999999,-8.0,0.034088858,3.0
2,9.19671631,-1.43018925,0.740223885,-0.096370935,-10.0,-0.072223552,-8.0,0.036535233,3.0
3,9.22900391,-1.47210062,0.707779288,-0.09530377400000001,-10.0,-0.073943347,-8.0,0.034766473,3.0
4,9.27124786,-1.42165709,0.7254992720000001,-0.095043004,-10.0,-0.074336097,-8.0,0.037553191,3.0
5,9.18833351,-1.56267881,0.65916568,-0.09358024599999999,-10.0,-0.074993335,-8.0,0.030287888,3.0
6,9.29352379,-1.31260872,0.6892708540000001,-0.098658055,-10.0,-0.075525217,-8.0,0.039463658,3.0
7,9.28582859,-1.56071448,0.685059905,-0.09111595900000001,-10.0,-0.077416465,-8.0,0.032396376,3.0
8,9.32806778,-1.44998121,0.670143664,-0.094352394,-10.0,-0.079171844,-8.0,0.035672147,3.0
84083,9.34859657,-1.34003901,0.6726551059999999,-0.09706099300000001,-10.0,-0.078925923,-8.0,0.03920804,3.0
