,u,v,w,x,x bin,y,y bin,z,z bin
0,9.12201595,0.026613247000000003,1.43289554,-0.09985789699999999,-10.0,-0.000980697,-1.0,0.080794975,8.0
1,9.25966454,0.026928797,1.71057582,-0.090099432,-10.0,-0.000952495,-1.0,0.082465716,8.0
2,9.32392597,0.043677602,1.63499832,-0.090358108,-10.0,-0.0005570880000000001,-1.0,0.08465988199999999,8.0
3,9.12435246,0.009092933,1.4399569,-0.099710882,-10.0,-0.001823094,-1.0,0.081236482,8.0
4,9.27571487,0.011617911000000002,1.54396069,-0.094727144,-10.0,-0.0018559470000000002,-1.0,0.084091604,8.0
5,9.11596775,-0.020119008,1.49754548,-0.098131225,-10.0,-0.0031109590000000004,-1.0,0.081846438,8.0
6,9.19691944,-0.021455908,1.46688628,-0.097950652,-10.0,-0.003293473,-1.0,0.083561048,8.0
7,9.35262585,0.003443185,1.52646041,-0.092760161,-10.0,-0.002468543,-1.0,0.08624386,8.0
8,9.42795753,0.023752007999999998,1.40373302,-0.094063409,-10.0,-0.0008198010000000001,-1.0,0.08965578699999999,8.0
9,9.19353104,-0.064688653,1.58563566,-0.094564393,-10.0,-0.00491139,-1.0,0.082585648,8.0
10,9.38083172,-0.026713672999999997,1.5458982,-0.091105565,-10.0,-0.0038091,-1.0,0.086955436,8.0
11,9.42707539,0.000105089,1.41663003,-0.093672209,-10.0,-0.002361326,-1.0,0.08931214400000001,8.0
12,9.18760777,-0.090603985,1.43001831,-0.09888680300000001,-10.0,-0.006116285,-1.0,0.081876054,8.0
13,9.30350208,-0.07948997599999999,1.52949035,-0.094157212,-10.0,-0.005776724,-1.0,0.08509462300000001,8.0
14,9.14510059,-0.157879248,1.54023945,-0.096236318,-10.0,-0.008714860999999999,-1.0,0.080317184,8.0
15,9.32909393,-0.105011247,1.57756662,-0.091685742,-10.0,-0.006881005999999999,-1.0,0.08553732900000001,8.0
46318,9.33823586,-0.09686123599999999,1.39441454,-0.098032624,-10.0,-0.008593027,-1.0,0.08709307,8.0
