,u,v,w,x,x bin,y,y bin,z,z bin
0,9.72861671,0.723843813,-0.879003584,-0.095810846,-10.0,0.067168593,6.0,-0.080723383,-9.0
1,9.77394485,0.708191514,-0.886433363,-0.09422527300000001,-10.0,0.067730069,6.0,-0.08308626,-9.0
2,9.80314732,0.666851223,-0.852755547,-0.094343431,-10.0,0.069532357,6.0,-0.085768014,-9.0
3,9.75638771,0.699369371,-0.8957867620000001,-0.09480055400000001,-10.0,0.066570774,6.0,-0.083153963,-9.0
4,9.7578125,0.66768986,-0.847121835,-0.096088119,-10.0,0.06858632,6.0,-0.084236845,-9.0
5,9.76890182,0.6782583000000001,-0.8753571509999999,-0.095009618,-10.0,0.06759654,6.0,-0.08440349999999999,-9.0
6,9.86219692,0.641264915,-0.848068595,-0.093009062,-10.0,0.068968818,6.0,-0.089116648,-9.0
7,9.82847023,0.63975966,-0.8554689879999999,-0.093979329,-10.0,0.068282753,6.0,-0.088191256,-9.0
8,9.79524994,0.633262992,-0.8655794259999999,-0.095008791,-10.0,0.067046978,6.0,-0.08762278400000001,-9.0
9,9.78947067,0.6986415979999999,-0.925742507,-0.09313754699999999,-10.0,0.065375917,6.0,-0.08469113,-9.0
10,9.78166485,0.659219563,-0.88695395,-0.094635926,-10.0,0.066646397,6.0,-0.086030237,-9.0
11,9.74405766,0.661153793,-0.916013181,-0.095409155,-10.0,0.064167276,6.0,-0.085160606,-9.0
12,9.77719975,0.633382618,-0.891900063,-0.095258452,-10.0,0.064661756,6.0,-0.08747437599999999,-9.0
98697,9.685604099999999,0.584052682,-0.874831438,-0.09974882,-10.0,0.062976666,6.0,-0.087016292,-9.0
