,u,v,w,x,x bin,y,y bin,z,z bin
0,7.79091501,1.84726214,-0.29604774699999997,-0.09947563699999999,-10.0,0.052877600999999996,5.0,-0.010499365,-2.0
1,7.43155861,2.25325012,-0.353472888,-0.092983499,-10.0,0.053240433,5.0,-0.011048533,-2.0
2,7.93149614,2.09855294,-0.249967635,-0.09542617199999999,-10.0,0.058604885,5.0,-0.010256886,-2.0
3,7.65350389,2.40672278,-0.322063655,-0.09109436,-10.0,0.056464046,5.0,-0.010968297,-2.0
4,7.679485799999999,1.97342765,-0.38127157100000003,-0.096921615,-10.0,0.053886290999999996,5.0,-0.01348937,-2.0
5,7.42738247,2.03829527,-0.41821152,-0.095497027,-10.0,0.050389536,5.0,-0.013202298,-2.0
6,7.88547611,1.94768155,-0.302059382,-0.09748092300000001,-10.0,0.05683681400000001,5.0,-0.011602466,-2.0
7,7.93410206,2.33159637,-0.420954436,-0.091944628,-10.0,0.059395261,5.0,-0.013939517,-2.0
8,7.61622334,2.25772548,-0.7341120240000001,-0.09095110699999999,-10.0,0.05177943,5.0,-0.018983978999999998,-2.0
9,8.05125141,2.29567242,-0.631468594,-0.092046231,-10.0,0.05981037,5.0,-0.017440239,-2.0
63983,8.12563324,1.79052496,-0.487550765,-0.09920088199999999,-10.0,0.056893896,5.0,-0.017894987,-2.0
