,u,v,w,x,x bin,y,y bin,z,z bin
0,7.16092491,-0.946739972,1.98943198,-0.094027393,-10.0,-0.020201135,-3.0,0.038551658,3.0
1,7.48714924,-0.881358325,1.64920008,-0.098348983,-10.0,-0.022521952,-3.0,0.039006867,3.0
2,7.47161102,-0.985839725,1.71008551,-0.097287789,-10.0,-0.024778813,-3.0,0.039118871,3.0
3,7.02566671,-1.05914617,2.0567596000000004,-0.09266289300000001,-10.0,-0.021622058,-3.0,0.036372017,3.0
4,7.20361805,-1.05502379,1.86106837,-0.095001392,-10.0,-0.02370902,-3.0,0.036208488,3.0
5,7.253724099999999,-1.12258077,1.88558686,-0.09457175400000001,-10.0,-0.02572825,-3.0,0.037185036,3.0
6,7.47149611,-1.06874824,1.66826034,-0.097395413,-10.0,-0.02698943,-3.0,0.037745383,3.0
7,7.11944771,-0.9337736959999999,1.71863055,-0.096418001,-10.0,-0.020521009,-3.0,0.033744849,3.0
8,7.36369276,-0.964026093,1.50948715,-0.099215806,-10.0,-0.024022182000000003,-3.0,0.033319984,3.0
9,7.3876667000000005,-1.08570373,1.55831969,-0.09831775,-10.0,-0.027090175,-3.0,0.033898566,3.0
10,7.00147915,-1.03211236,1.70892715,-0.095193848,-10.0,-0.022089433,-3.0,0.03256695,3.0
11,7.09029579,-1.0514828,1.61369634,-0.09631461699999999,-10.0,-0.02364924,-3.0,0.032211006,3.0
12,6.97317934,-1.04397607,1.53907037,-0.096170455,-10.0,-0.022817362,-3.0,0.030572936,3.0
13,7.06409311,-1.33176291,1.76613474,-0.09338942900000001,-10.0,-0.028365405,-3.0,0.033033952000000005,3.0
14,7.10144043,-1.09536028,1.4361278999999998,-0.097406067,-10.0,-0.025524305,-3.0,0.030371439,3.0
58789,7.01685238,-1.34764957,1.53029251,-0.094672725,-10.0,-0.028580731,-3.0,0.030200111,3.0
