,u,v,w,x,x bin,y,y bin,z,z bin
0,7.18769932,-1.51969528,1.29492939,-0.096326485,-10.0,-0.032460897999999995,-4.0,0.028688733,2.0
1,7.34017181,-1.6175319,1.29683161,-0.095760733,-10.0,-0.035232455,-4.0,0.029784717000000002,2.0
2,7.5607152,-1.60069036,1.12214804,-0.097583339,-10.0,-0.037632179,-4.0,0.029823178,2.0
3,6.81814194,-1.64913237,1.12964725,-0.09439720199999999,-10.0,-0.031019248,-4.0,0.023927258,2.0
4,6.89448166,-1.74224257,1.25489378,-0.093397029,-10.0,-0.032499798,-4.0,0.025607688,2.0
5,7.17793369,-1.56619537,1.14892638,-0.097011924,-10.0,-0.033178557000000004,-4.0,0.027005082000000003,2.0
6,6.95051098,-1.92604935,1.50060499,-0.09005321599999999,-10.0,-0.034906104,-4.0,0.028315011,2.0
7,7.54985809,-1.59520137,1.02404881,-0.098450922,-10.0,-0.037877243,-4.0,0.027454488,2.0
8,6.76649857,-1.62420559,1.0322125,-0.094739124,-10.0,-0.030777598,-4.0,0.021728691,2.0
9,6.97512913,-1.69444227,1.00695992,-0.09559913,-10.0,-0.033720985,-4.0,0.022099415,2.0
10,7.05885124,-1.74989247,1.05699444,-0.095511973,-10.0,-0.034824102999999995,-4.0,0.023574894,2.0
11,7.21103859,-1.7151413,1.05099869,-0.096737973,-10.0,-0.035732769,-4.0,0.024827646000000002,2.0
12,7.19302273,-2.00708628,1.22064877,-0.091486149,-10.0,-0.039263912000000005,-4.0,0.026446933,2.0
67480,7.44554663,-1.69737661,0.908916295,-0.097811386,-10.0,-0.039014526,-4.0,0.02300269,2.0
