,u,v,w,x,x bin,y,y bin,z,z bin
0,10.0913773,0.39992201299999997,-0.39970332399999997,-0.09620794699999999,-10.0,0.10833673199999999,10.0,-0.103432588,-11.0
1,10.0805721,0.4071255620000001,-0.414792508,-0.096300751,-10.0,0.106348179,10.0,-0.103205249,-11.0
2,10.071810699999999,0.4108139870000001,-0.426787198,-0.096374631,-10.0,0.104581572,10.0,-0.10349369800000001,-11.0
3,10.1021957,0.377784163,-0.38290894,-0.096104652,-10.0,0.109262265,10.0,-0.106936671,-11.0
4,10.0924196,0.386640549,-0.396828234,-0.09619021400000001,-10.0,0.107629567,10.0,-0.106217824,-11.0
5,10.0819511,0.394479334,-0.411546528,-0.096280783,-10.0,0.105763964,10.0,-0.10580904,-11.0
6,10.0584431,0.42656129600000003,-0.446209759,-0.09649713300000001,-10.0,0.102611855,10.0,-0.101709619,-11.0
7,10.0698166,0.402725339,-0.428511113,-0.096385211,-10.0,0.103541657,10.0,-0.105519556,-11.0
8,10.0398827,0.43246108299999997,-0.457883,-0.09860318900000001,-10.0,0.100702018,10.0,-0.101031274,-11.0
9,10.091609,0.376120627,-0.3967117670000001,-0.096189529,-10.0,0.106690578,10.0,-0.108628884,-11.0
10,10.079950300000002,0.38490778200000003,-0.41311162700000004,-0.096290261,-10.0,0.104616679,10.0,-0.108161286,-11.0
11,10.0575733,0.416385978,-0.446177244,-0.0965022,-10.0,0.101688534,10.0,-0.104048207,-11.0
12,10.0679903,0.39615944,-0.430185735,-0.096395433,-10.0,0.102649271,10.0,-0.10719014,-11.0
13,10.0508327,0.400372833,-0.439806044,-0.098490387,-10.0,0.100945272,10.0,-0.106705032,-11.0
78784,10.052770599999999,0.389672607,-0.43692541100000004,-0.098471388,-10.0,0.100410432,10.0,-0.109121256,-11.0
