,u,v,w,x,x bin,y,y bin,z,z bin
0,8.28889561,-0.9111850859999999,1.83028817,-0.094370008,-10.0,-0.030006839,-4.0,0.056463695999999994,5.0
1,8.05134869,-1.04747534,1.8041389,-0.095261209,-10.0,-0.030348532,-4.0,0.050453302,5.0
2,8.38540268,-0.9491605759999999,1.93415344,-0.09135883300000001,-10.0,-0.031691395,-4.0,0.058368344,5.0
3,8.37731457,-0.91207397,1.52224159,-0.099548355,-10.0,-0.030799737,-4.0,0.052724458,5.0
4,8.48499584,-0.9832575920000001,1.59046781,-0.09659218800000001,-10.0,-0.033517733,-4.0,0.054566588,5.0
5,8.55958462,-1.01969957,1.63736296,-0.094289795,-10.0,-0.035401609,-4.0,0.055969164,5.0
6,8.63928318,-0.857474208,1.56157267,-0.09756857199999999,-10.0,-0.032292824,-4.0,0.058246985,5.0
7,8.28306866,-1.1315309999999998,1.73666048,-0.093192965,-10.0,-0.034989897,-4.0,0.051746402,5.0
8,8.37327003,-1.10807765,1.72380805,-0.09293069,-10.0,-0.035483263,-4.0,0.053259045,5.0
9,8.57471752,-1.11282265,1.54839611,-0.094696172,-10.0,-0.037600633,-4.0,0.053441923,5.0
10,8.64682102,-1.01310968,1.66204572,-0.09298705300000001,-10.0,-0.036353529,-4.0,0.057810545,5.0
11,8.79762268,-1.04367399,1.53194201,-0.093880557,-10.0,-0.038588546,-4.0,0.057586938,5.0
56824,8.71020317,-0.9830790759999999,1.70646882,-0.09183804699999999,-10.0,-0.036504176,-4.0,0.059935466,5.0
