,u,v,w,x,x bin,y,y bin,z,z bin
0,9.64578629,1.21411514,0.315333635,-0.095963612,-10.0,0.098264903,9.0,0.027255343,2.0
1,9.63190556,1.1941514,0.332155317,-0.09679614,-10.0,0.09723166400000001,9.0,0.028562687000000007,2.0
2,9.60003757,1.19625235,0.28904730100000003,-0.098282762,-10.0,0.097383238,9.0,0.025516784,2.0
3,9.65319061,1.32859278,0.368142515,-0.09014566199999999,-10.0,0.09582811599999999,9.0,0.026344685,2.0
4,9.60642338,1.34141016,0.396183074,-0.091719985,-10.0,0.093078256,9.0,0.027283486000000003,2.0
5,9.58261967,1.31725848,0.41417157600000004,-0.092967458,-10.0,0.091619134,9.0,0.028609912999999997,2.0
6,9.53885365,1.23311353,0.237589002,-0.099854052,-10.0,0.095828421,9.0,0.020116944,2.0
7,9.57090759,1.31093943,0.4389289320000001,-0.093167581,-10.0,0.090319701,9.0,0.02999042,2.0
8,9.6124506,1.33873165,0.36820662,-0.092033289,-10.0,0.094307549,9.0,0.025893962000000003,2.0
9,9.54877377,1.31582034,0.302016348,-0.095621005,-10.0,0.094087951,9.0,0.021748378999999998,2.0
10,9.50696278,1.24946308,0.3433792,-0.098469652,-10.0,0.091333903,9.0,0.025349919,2.0
23918,9.49105453,1.24373722,0.311739862,-0.099582732,-10.0,0.09179916199999999,9.0,0.023463879,2.0
