,u,v,w,x,x bin,y,y bin,z,z bin
0,9.24194336,1.26156497,1.24531698,-0.090850592,-10.0,0.05819245400000001,5.0,0.058527011,5.0
1,9.12754631,1.05361986,1.19193459,-0.096194536,-10.0,0.051556795999999995,5.0,0.059485667,5.0
2,9.17631149,1.22633052,1.0815351,-0.096284583,-10.0,0.05907945,5.0,0.055462733,5.0
3,9.12452412,1.16509461,1.15160096,-0.09575243300000001,-10.0,0.055080578,5.0,0.056344992999999996,5.0
4,9.14354515,1.16049409,1.0425365,-0.099626802,-10.0,0.057035018,5.0,0.054474067,5.0
5,9.14545631,1.29047787,1.20359671,-0.09209355699999999,-10.0,0.058045257,5.0,0.055399779,5.0
6,9.09578514,1.12185788,1.18380642,-0.095874809,-10.0,0.052670714,5.0,0.056858853,5.0
7,9.1376276,1.25902426,1.04161978,-0.09731190699999999,-10.0,0.059887271,5.0,0.051830918,5.0
8,9.11202908,1.21965301,1.0245204,-0.099152587,-10.0,0.058209933,5.0,0.051267494,5.0
9,9.033872599999999,1.21414113,1.16578674,-0.095603146,-10.0,0.054333448,5.0,0.053924244,5.0
10,9.03498554,1.22470081,1.03747845,-0.099674121,-10.0,0.056507573,5.0,0.050064262000000005,5.0
11,9.01488113,1.15875077,1.13045204,-0.098390326,-10.0,0.05246245099999999,5.0,0.053183004000000006,5.0
12,9.002659800000002,1.2824198,1.28316283,-0.091928013,-10.0,0.053338554,5.0,0.054049138,5.0
13,8.9566021,1.20567441,1.27090764,-0.093747027,-10.0,0.050649985999999994,5.0,0.054357345999999994,5.0
14,8.93589306,1.23876071,1.12572956,-0.097991377,-10.0,0.053376518,5.0,0.050721325,5.0
15,8.92296314,1.35799694,1.27092218,-0.091768436,-10.0,0.054281853,5.0,0.051556852,5.0
16,8.88697624,1.33962011,1.30123341,-0.091766566,-10.0,0.052397706,5.0,0.051558852,5.0
19332,8.828306199999998,1.26994205,1.27317846,-0.093911439,-10.0,0.050049622,5.0,0.051412888,5.0
