,u,v,w,x,x bin,y,y bin,z,z bin
0,8.31392765,-1.99626374,-0.079979122,-0.095154487,-10.0,-0.060494099,-7.0,-0.00043269,-1.0
1,8.37533474,-2.14237022,-0.185989574,-0.092457026,-10.0,-0.062045097,-7.0,-0.00359068,-1.0
2,8.42659187,-2.17125487,-0.069535866,-0.091596566,-10.0,-0.06342574200000001,-7.0,-0.000666978,-1.0
3,8.5231905,-1.95923257,-0.15418468400000002,-0.095982283,-10.0,-0.065462634,-7.0,-0.002398589,-1.0
4,8.64280605,-1.89609671,-0.097249255,-0.096831165,-10.0,-0.068866104,-7.0,-0.000302289,-1.0
5,8.38190556,-2.26210546,-0.282831848,-0.09057489,-10.0,-0.061610244,-7.0,-0.007063806999999998,-1.0
6,8.69677448,-1.89266288,-0.17632637899999998,-0.097509421,-10.0,-0.069109194,-7.0,-0.003400393,-1.0
7,8.70964813,-1.92281163,-0.23735269899999997,-0.09761530199999999,-10.0,-0.068178602,-7.0,-0.006304416,-1.0
8,8.67807579,-2.14903736,-0.271946639,-0.091558874,-10.0,-0.069598109,-7.0,-0.006481953,-1.0
9,8.51060104,-2.12696099,-0.319521487,-0.094163328,-10.0,-0.062667348,-7.0,-0.009697398000000001,-1.0
10,8.52493191,-1.90291321,-0.23249425,-0.098525211,-10.0,-0.062643014,-7.0,-0.007100104,-1.0
11,8.61147022,-2.20908403,-0.323896438,-0.09092865900000001,-10.0,-0.066992119,-7.0,-0.009012233,-1.0
12,8.75441933,-1.88941991,-0.230111584,-0.09753865,-10.0,-0.069590241,-7.0,-0.006261558,-1.0
97802,8.75636864,-1.91440117,-0.283140004,-0.096199811,-10.0,-0.069181189,-7.0,-0.009347173,-1.0
