,u,v,w,x,x bin,y,y bin,z,z bin
0,10.1594315,0.23778578600000005,-0.209983915,-0.099914253,-10.0,0.143713474,14.0,-0.121425882,-13.0
1,10.1564522,0.24234066899999998,-0.21764244100000002,-0.099941135,-10.0,0.141571552,14.0,-0.12104024699999999,-13.0
2,10.161582,0.234773532,-0.200432703,-0.09988904,-10.0,0.146804944,14.0,-0.120702878,-13.0
3,10.1627378,0.23256948600000002,-0.204300344,-0.099885374,-10.0,0.145014584,14.0,-0.122540675,-13.0
4,10.161913900000002,0.233542904,-0.211267948,-0.099894524,-10.0,0.142567739,14.0,-0.123620704,-13.0
5,10.161052699999999,0.23460273399999998,-0.217871845,-0.09990370300000001,-10.0,0.140270218,14.0,-0.124582425,-13.0
6,10.1644125,0.231816351,-0.191875443,-0.099862531,-10.0,0.149482965,14.0,-0.12043912,-13.0
7,10.1650867,0.229147524,-0.19543013,-0.09986314199999999,-10.0,0.147786632,14.0,-0.122150809,-13.0
8,10.1656685,0.227770537,-0.202227682,-0.099860668,-10.0,0.145033985,14.0,-0.124254495,-13.0
9,10.165592199999999,0.226583302,-0.20827689800000002,-0.09985616800000001,-10.0,0.142473429,14.0,-0.126376823,-13.0
10,10.167738,0.224580944,-0.193859085,-0.099839419,-10.0,0.147629961,14.0,-0.123927228,-13.0
11,10.1673164,0.222872734,-0.195897087,-0.09982614199999999,-10.0,0.146321803,14.0,-0.12578164,-13.0
12,10.1904831,0.2268495710000001,-0.203658387,-0.092542544,-10.0,0.144404694,14.0,-0.12729670099999998,-13.0
13,10.174009300000002,0.224147916,-0.206452146,-0.09759593,-10.0,0.14253898,14.0,-0.128810704,-13.0
14,10.1731081,0.225352764,-0.212712377,-0.09760356,-10.0,0.14039763800000002,14.0,-0.129621387,-13.0
15,10.1687784,0.220672101,-0.18576210699999998,-0.099808008,-10.0,0.149715871,14.0,-0.124660425,-13.0
16,10.1755104,0.218253747,-0.193904221,-0.097581923,-10.0,0.14581833800000002,14.0,-0.129806951,-13.0
112778,10.1766024,0.21494798399999998,-0.185307279,-0.09757222199999999,-10.0,0.148278341,14.0,-0.129937574,-13.0
