,u,v,w,x,x bin,y,y bin,z,z bin
0,7.35446644,-0.951884747,-1.86600125,-0.094932511,-10.0,-0.021923047,-3.0,-0.040738016,-5.0
1,7.53311443,-0.9022014140000001,-1.61674285,-0.09793241300000001,-10.0,-0.023882844,-3.0,-0.040528189,-5.0
2,7.77149391,-0.776902854,-1.9527142,-0.093341872,-10.0,-0.020799346,-3.0,-0.048321348,-5.0
3,7.54441261,-0.9417485000000001,-1.94499135,-0.093431681,-10.0,-0.022977689,-3.0,-0.044491585,-5.0
4,7.57257223,-0.963445902,-1.78440738,-0.095432058,-10.0,-0.024766263,-3.0,-0.042915225,-5.0
5,7.79746723,-0.85225153,-1.87850642,-0.094013125,-10.0,-0.023426266,-3.0,-0.047606412,-5.0
6,7.86953735,-0.797420919,-1.53524935,-0.098716937,-10.0,-0.024753898,-3.0,-0.044934645,-5.0
7,7.70873737,-0.964765787,-1.64025605,-0.09699877400000001,-10.0,-0.02696215,-3.0,-0.043179012999999995,-5.0
8,7.97149134,-0.860003829,-1.71359468,-0.095794849,-10.0,-0.026203847,-3.0,-0.04810879,-5.0
99518,7.7791667,-1.03883374,-1.72394788,-0.095499195,-10.0,-0.028970989,-3.0,-0.044974592,-5.0
