,u,v,w,x,x bin,y,y bin,z,z bin
0,9.19913864,-1.44957376,-0.680729985,-0.093321726,-10.0,-0.075677335,-8.0,-0.031253927,-4.0
1,9.19314003,-1.43926573,-0.71969229,-0.09312503,-10.0,-0.074853741,-8.0,-0.033147149,-4.0
2,9.24748898,-1.41309643,-0.614597976,-0.09424616400000001,-10.0,-0.077938706,-8.0,-0.030056426,-4.0
3,9.25338078,-1.38633275,-0.643994331,-0.094878629,-10.0,-0.077509984,-8.0,-0.032098148,-4.0
4,9.11403942,-1.36645567,-0.7266171570000001,-0.098603226,-10.0,-0.072283544,-8.0,-0.03328697,-4.0
5,9.16818714,-1.3538115,-0.719379902,-0.097726807,-10.0,-0.073825538,-8.0,-0.034396421,-4.0
6,9.28427601,-1.31977904,-0.613893867,-0.097995371,-10.0,-0.078534596,-8.0,-0.032758031,-4.0
7,9.32523537,-1.31649256,-0.656374812,-0.096052595,-10.0,-0.078964792,-8.0,-0.035684791,-4.0
8,9.34473324,-1.33980644,-0.695750535,-0.09344735,-10.0,-0.078977116,-8.0,-0.03744895,-4.0
9,9.11750984,-1.38853872,-0.8197585940000001,-0.09549278,-10.0,-0.070993714,-8.0,-0.037212715,-4.0
10,9.25992966,-1.31813705,-0.7367323640000001,-0.096399069,-10.0,-0.075901173,-8.0,-0.037940361,-4.0
11,9.33435059,-1.3529985,-0.737865269,-0.092244357,-10.0,-0.078080893,-8.0,-0.038896635,-4.0
123804,9.15206718,-1.34077382,-0.811612606,-0.097078145,-10.0,-0.071853876,-8.0,-0.038578983,-4.0
