,u,v,w,x,x bin,y,y bin,z,z bin
0,9.44811726,1.3078934,-0.576289475,-0.09804093800000001,-10.0,0.085964814,8.0,-0.034380596,-4.0
1,9.35576534,1.35338688,-0.541378677,-0.0988831,-10.0,0.08432885300000001,8.0,-0.031753115,-4.0
2,9.4011364,1.52726471,-0.556523681,-0.092820369,-10.0,0.08443249,8.0,-0.030543186,-4.0
3,9.58276749,1.1922754,-0.595380068,-0.09806712,-10.0,0.089616396,8.0,-0.039911833,-4.0
4,9.572999000000001,1.34366488,-0.658032715,-0.092932425,-10.0,0.087883264,8.0,-0.038305916,-4.0
5,9.33177471,1.51111925,-0.62375319,-0.093512364,-10.0,0.081727274,8.0,-0.033571482,-4.0
6,9.33586311,1.56494474,-0.608810544,-0.09210906199999999,-10.0,0.081840627,8.0,-0.032262322,-4.0
7,9.31767368,1.58337271,-0.573633969,-0.092430964,-10.0,0.08190169900000001,8.0,-0.030365706,-4.0
8,9.25946236,1.55097198,-0.5882622,-0.09418588900000001,-10.0,0.080398709,8.0,-0.031213865,-4.0
9,9.53116608,1.18550372,-0.614143372,-0.099591829,-10.0,0.08575338099999999,8.0,-0.03999918,-4.0
10,9.47616577,1.47070003,-0.722264826,-0.09061966800000001,-10.0,0.083758168,8.0,-0.039082609,-4.0
11,9.39588737,1.44791532,-0.688487947,-0.093279451,-10.0,0.081754051,8.0,-0.038067225,-4.0
49099,9.31858635,1.40982556,-0.623276591,-0.09680105,-10.0,0.080411978,8.0,-0.035795894,-4.0
