,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
45,20,20,10.6605911,2.40559864,-0.292031199,-0.042506807,-5.0,0.091955341,9.0,-0.009299111,-1.0
31,6,6,10.806385,1.92082834,-0.224632919,-0.040999547,-5.0,0.09925729,9.0,-0.008953217,-1.0
28,3,3,10.4165382,2.03455448,-0.21307286600000008,-0.049835257,-5.0,0.098751769,9.0,-0.008557239,-1.0
41,16,16,10.5344229,2.31237221,-0.249793991,-0.044517811,-5.0,0.093708992,9.0,-0.008516545,-1.0
33,8,8,10.782175099999998,2.02485847,-0.219990611,-0.040828608,-5.0,0.097845398,9.0,-0.008261451999999999,-1.0
32,7,7,10.3682804,2.18872976,-0.215047225,-0.048849672000000004,-5.0,0.096248098,9.0,-0.00809683,-1.0
34,9,9,10.4452457,2.11741805,-0.18403342399999997,-0.04697891,-5.0,0.097394198,9.0,-0.0071035540000000015,-1.0
46,21,21,10.5965261,2.45635676,-0.210625812,-0.043359332,-5.0,0.091928631,9.0,-0.006682999,-1.0
38,13,13,10.7943001,2.13852215,-0.170215964,-0.040523991,-5.0,0.096615866,9.0,-0.0063089290000000004,-1.0
50,25,44720,10.6942129,2.53776836,-0.19854395100000002,-0.04234957,-5.0,0.09078060800000001,9.0,-0.006144295,-1.0
35,10,10,10.3002405,2.24402332,-0.170454711,-0.049857609,-5.0,0.096155763,9.0,-0.006093232,-1.0
39,14,14,10.2639055,2.4100287,-0.17694734,-0.048283484,-5.0,0.093291387,9.0,-0.00577832,-1.0
