,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
8,7,7,10.707777,-0.6889413000000001,-0.077435926,-0.023319036,-3.0,-0.140504539,-15.0,-0.009081177,-1.0
13,12,12,10.6731882,-0.660586596,-0.071023867,-0.023373127,-3.0,-0.142976344,-15.0,-0.00905112,-1.0
23,22,22,10.6152725,-0.602448761,-0.05848654,-0.023468688,-3.0,-0.147211984,-15.0,-0.008824884,-1.0
24,23,141277,10.5835276,-0.560082495,-0.048226424000000004,-0.023526332999999996,-3.0,-0.14959204199999998,-15.0,-0.00834154,-1.0
20,19,19,10.647360800000001,-0.63360846,-0.059745072999999996,-0.02342017,-3.0,-0.14474684,-15.0,-0.008297266,-1.0
21,20,20,10.6065779,-0.5941303370000001,-0.042605773,-0.023493722,-3.0,-0.147516802,-15.0,-0.007174729,-1.0
15,14,14,10.6574888,-0.6297252179999999,-0.048018672000000005,-0.023417711,-3.0,-0.14386600300000002,-15.0,-0.006773284,-1.0
14,13,13,10.678661300000002,-0.64426738,-0.048804930999999996,-0.023387611000000003,-3.0,-0.142316833,-15.0,-0.006438068000000001,-1.0
22,21,21,10.582155199999999,-0.562602818,-0.030448385,-0.023540855,-3.0,-0.149234951,-15.0,-0.006307823000000001,-1.0
16,15,15,10.630056399999999,-0.602912486,-0.038089935,-0.023465775,-3.0,-0.145769998,-15.0,-0.006203618,-1.0
9,8,8,10.6923981,-0.651154816,-0.046467852,-0.023370966,-3.0,-0.141278759,-15.0,-0.005899753000000001,-1.0
17,16,16,10.605545,-0.576429129,-0.026403107,-0.023511395,-3.0,-0.147438914,-15.0,-0.005377446,-1.0
7,6,6,10.7060719,-0.6579735879999999,-0.044097178,-0.023354515,-3.0,-0.14024484199999998,-15.0,-0.005358891,-1.0
