,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
37,12,12,7.85162258,-0.413190126,-0.19321900600000005,-0.121669874,-13.0,-0.014696862,-2.0,-0.009630004,-1.0
36,11,11,8.05494595,-0.334457457,-0.16928355399999995,-0.126989096,-13.0,-0.014446518,-2.0,-0.009508071,-1.0
30,5,5,7.78249359,-0.390969694,-0.225779265,-0.12120257300000001,-13.0,-0.012896729,-2.0,-0.009215345,-1.0
41,16,16,7.94126225,-0.424746931,-0.13694711,-0.123866424,-13.0,-0.016509436000000002,-2.0,-0.008255499,-1.0
40,15,15,8.13176727,-0.34822726200000004,-0.133452922,-0.129224584,-13.0,-0.016251596,-2.0,-0.008165316,-1.0
42,17,81705,7.98871756,-0.469884276,-0.118365049,-0.124644771,-13.0,-0.019141555,-2.0,-0.007796393,-1.0
28,3,3,8.07227898,-0.252762705,-0.118783161,-0.129516095,-13.0,-0.011453373999999999,-2.0,-0.006814916,-1.0
38,13,13,7.78526115,-0.467820823,-0.10472938400000001,-0.12049364300000001,-13.0,-0.015961567,-2.0,-0.006626323000000001,-1.0
39,14,14,8.01224613,-0.426482618,-0.084487669,-0.12649460099999998,-13.0,-0.017751074,-2.0,-0.006074257,-1.0
35,10,10,7.96136427,-0.429939151,-0.06417837700000001,-0.125751957,-13.0,-0.017147489,-2.0,-0.005037807,-1.0
