,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
11,11,8.78656387,-0.530224979,0.04600317,-0.138538927,-14.0,-0.041475661,-5.0,0.001040764,0.0
12,12,8.79820538,-0.574908972,0.04895734,-0.13711610400000002,-14.0,-0.04410748900000002,-5.0,0.0016857679999999998,0.0
15,88198,8.88845634,-0.61107856,0.06291559299999999,-0.137949303,-14.0,-0.049931169,-5.0,0.001877889,0.0
13,13,8.83466148,-0.58077085,0.061467774,-0.137796953,-14.0,-0.04617862,-5.0,0.002150629,0.0
14,14,8.86469269,-0.594415665,0.066558562,-0.138013214,-14.0,-0.048199389,-5.0,0.002268834,0.0
7,7,8.80215836,-0.513380408,0.07759340099999999,-0.13971477699999998,-14.0,-0.041805625,-5.0,0.003129001,0.0
8,8,8.81811142,-0.564479232,0.08628529300000001,-0.138051376,-14.0,-0.045160845,-5.0,0.003995283,0.0
9,9,8.85221672,-0.573801517,0.102757812,-0.138584986,-14.0,-0.047317386,-5.0,0.004907994000000001,0.0
10,10,8.85820961,-0.610332906,0.100293428,-0.137292147,-14.0,-0.049274549,-5.0,0.005052137,0.0
6,6,8.85544777,-0.55850333,0.11549861,-0.139739618,-14.0,-0.046386667,-5.0,0.006567214,0.0
2,2,8.76476479,-0.530260265,0.12190201099999999,-0.138097316,-14.0,-0.041664209,-5.0,0.007008308,0.0
3,3,8.80600834,-0.550461709,0.122314207,-0.138644964,-14.0,-0.044266392,-5.0,0.0072527569999999986,0.0
4,4,8.74955559,-0.624211967,0.138700023,-0.134959519,-14.0,-0.047409248,-5.0,0.008384611,0.0
0,0,8.62598038,-0.58200407,0.157225996,-0.134134099,-14.0,-0.041693777,-5.0,0.008600601999999999,0.0
1,1,8.82114315,-0.541673541,0.13970434699999998,-0.139236957,-14.0,-0.043940581,-5.0,0.009192708,0.0
5,5,8.7752409,-0.640976667,0.156788975,-0.134862706,-14.0,-0.049428817,-5.0,0.00972914,0.0
