,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
36,24,24,7.95542479,-0.519756675,-0.159166157,-0.122342721,-13.0,-0.020640584,-3.0,-0.009843636,-1.0
35,23,23,8.14539146,-0.44191563100000003,-0.155543774,-0.127710819,-13.0,-0.02031979,-3.0,-0.009738665,-1.0
39,27,88103,8.24360561,-0.585799754,-0.136408508,-0.127071232,-13.0,-0.028373057,-3.0,-0.009586964,-1.0
33,21,21,8.01778984,-0.563915014,-0.118938863,-0.123914331,-13.0,-0.023494361000000002,-3.0,-0.008436698000000001,-1.0
32,20,20,8.20890236,-0.485001177,-0.115976132,-0.129309252,-13.0,-0.023145458,-3.0,-0.008358554,-1.0
31,19,19,8.00265884,-0.512758255,-0.12379568099999999,-0.124218836,-13.0,-0.021128606,-3.0,-0.008324619,-1.0
30,18,18,8.1937952,-0.434636772,-0.120660819,-0.12960647,-13.0,-0.020813296,-3.0,-0.008243261,-1.0
37,25,25,8.09565639,-0.568300605,-0.10917397599999999,-0.125763968,-13.0,-0.024884407999999997,-3.0,-0.008225414,-1.0
38,26,26,8.13243675,-0.566879272,-0.085270941,-0.126712427,-13.0,-0.025608219,-3.0,-0.007106826,-1.0
24,12,12,8.0401783,-0.504599571,-0.091959491,-0.12582472,-13.0,-0.021414103,-3.0,-0.006933514,-1.0
29,17,17,8.09902859,-0.540061831,-0.06773067299999999,-0.127110615,-13.0,-0.023827427999999998,-3.0,-0.006193242,-1.0
34,22,22,8.14706326,-0.5846819879999999,-0.051113758,-0.126825899,-13.0,-0.02694536,-3.0,-0.005480719,-1.0
19,7,7,8.02467346,-0.47559586200000004,-0.064453095,-0.126477093,-13.0,-0.020014328999999997,-3.0,-0.005479045,-1.0
