,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
8,8,7.5941844,-1.47268605,-0.055913597,-0.103688836,-11.0,-0.041264843,-5.0,0.000297325,0.0
11,11,7.77172899,-1.53761089,-0.007522411999999998,-0.104139201,-11.0,-0.045484472000000005,-5.0,0.0011186360000000001,0.0
12,88141,7.88506365,-1.75065231,0.009182759,-0.10029313,-11.0,-0.049035937,-5.0,0.001819929,0.0
9,9,7.66644239,-1.57058024,0.009673394,-0.102963418,-11.0,-0.044005666,-5.0,0.002421267,0.0
5,5,7.64582539,-1.45611942,0.040223352999999996,-0.104598828,-11.0,-0.041528441,-5.0,0.002752427,0.0
10,10,7.78092623,-1.66214859,0.054598488,-0.101774588,-11.0,-0.046643026,-5.0,0.003423901,0.0
6,6,7.69244337,-1.55801415,0.124111041,-0.103794277,-11.0,-0.044420596,-5.0,0.00553934,0.0
7,7,7.7904315,-1.61303008,0.127050102,-0.102732755,-11.0,-0.04712245599999999,-5.0,0.005768131,0.0
2,2,7.4895587,-1.74077582,0.18408069,-0.101517856,-11.0,-0.043680735,-5.0,0.006784551,0.0
1,1,7.33377886,-1.7504319,0.252029717,-0.100382254,-11.0,-0.041902479,-5.0,0.007264739,0.0
3,3,7.76016045,-1.64935207,0.208928943,-0.101878926,-11.0,-0.046402223,-5.0,0.00772226,0.0
4,4,7.87594318,-1.71556151,0.225676998,-0.10043449,-11.0,-0.049388483,-5.0,0.008014489,0.0
0,0,7.32228518,-1.58901644,0.336760998,-0.101076409,-11.0,-0.040251635,-5.0,0.008407358,0.0
