,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
5,5,9.4230957,0.78646034,-0.001859523,-0.129763544,-13.0,0.08600964400000001,8.0,0.002546688,0.0
1,1,9.46111584,0.79233706,-0.012577979,-0.128078729,-13.0,0.089253612,8.0,0.002611298,0.0
4,4,9.44330025,0.795430422,-0.007288003,-0.128443062,-13.0,0.087846912,8.0,0.00273361,0.0
7,7,9.39735794,0.8397632840000001,0.003079534,-0.126711041,-13.0,0.084842697,8.0,0.003447082,0.0
9,9,9.379230499999998,0.8487178679999999,0.010239916,-0.126668215,-13.0,0.083548658,8.0,0.003891642,0.0
2,2,9.44282722,0.9159857029999999,0.017554341,-0.121560901,-13.0,0.08899653,8.0,0.004321872,0.0
10,10,9.36727905,0.881097913,0.020982845,-0.12512853699999998,-13.0,0.082966343,8.0,0.004599688,0.0
6,6,9.40606213,0.961981535,0.042030804000000005,-0.12024843699999999,-13.0,0.08643112300000001,8.0,0.005342721999999999,0.0
11,36555,9.2919445,1.00789809,0.071422502,-0.121536657,-13.0,0.080162518,8.0,0.008106303,0.0
3,3,9.41174221,0.832523227,0.050130583,-0.127348259,-13.0,0.086489916,8.0,0.008358018,0.0
8,8,9.37762547,0.9120319490000001,0.07929781799999999,-0.12422824699999999,-13.0,0.084278658,8.0,0.009223764,0.0
0,0,9.44319153,0.792252183,0.051798023,-0.129016772,-13.0,0.08874789599999999,8.0,0.009251783000000001,0.0
