,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
10,102713,10.7959366,-2.06627011,-0.049871393,-0.040423647,-5.0,-0.099249952,-10.0,0.000154372,0.0
9,9,10.2514706,-2.52338004,-0.063150443,-0.049352717000000004,-5.0,-0.093083136,-10.0,0.000590378,0.0
2,2,10.5530252,-2.79990292,0.044883344000000006,-0.040121187,-5.0,-0.090112723,-10.0,0.002422858,0.0
7,7,10.3969107,-2.74719262,0.043180107999999995,-0.043820202,-5.0,-0.09090972,-10.0,0.0026628479999999998,0.0
8,8,10.8221207,-2.056391,0.050651766,-0.040601112,-5.0,-0.099632688,-10.0,0.003531948,0.0
4,4,10.6839342,-2.55107594,0.147929341,-0.040219486,-5.0,-0.092976481,-10.0,0.005440923,0.0
5,5,10.300886199999999,-2.57891893,0.181098431,-0.048118483,-5.0,-0.092448741,-10.0,0.005978005,0.0
3,3,10.480835,-2.73362803,0.250786662,-0.042976052,-5.0,-0.09042131199999999,-10.0,0.0069597059999999995,0.0
6,6,10.781436,-2.21509099,0.154408395,-0.041480556,-5.0,-0.096705005,-10.0,0.007177814,0.0
0,0,10.2385616,-2.63686919,0.332515419,-0.049346957,-5.0,-0.091138341,-10.0,0.009044491,0.0
1,1,10.5090351,-2.41937852,0.278818637,-0.045352776,-5.0,-0.09366474300000001,-10.0,0.009512929,0.0
