,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
15,15,12.0028839,-0.182674944,-0.14645841699999998,0.00784789,0.0,0.095700011,9.0,0.00037486,0.0
1,1,11.925786,-0.111075878,-0.142571047,0.00737565,0.0,0.098772407,9.0,0.00122952,0.0
17,48832,12.0635548,-0.099684462,-0.163504079,0.00657242,0.0,0.094627745,9.0,0.001737939,0.0
9,9,12.0249519,0.054602414,-0.174300373,0.004499007,0.0,0.096852154,9.0,0.002739557,0.0
16,16,12.040902099999998,-0.071517035,-0.16357649900000001,0.006730231999999999,0.0,0.09592282,9.0,0.002992614,0.0
14,14,12.116565699999999,0.20086588,-0.200377539,0.001669886,0.0,0.094653927,9.0,0.0032894509999999997,0.0
12,12,12.139782,-0.182997644,-0.19773151,0.007483656999999999,0.0,0.09070278,9.0,0.0038600979999999997,0.0
13,13,12.0406561,-0.038244881,-0.171238869,0.006804608,0.0,0.096420653,9.0,0.0042513920000000005,0.0
10,10,12.201334,0.288341463,-0.168905258,0.001555735,0.0,0.09047594699999999,9.0,0.004387436,0.0
11,11,12.1068611,-0.11742451,-0.191718504,0.008581845,0.0,0.093543559,9.0,0.004479902,0.0
5,5,12.0178204,0.005319312,-0.168775022,0.006232714,0.0,0.097606547,9.0,0.004727482,0.0
8,8,12.0522785,0.105427682,-0.182990387,0.004555175,0.0,0.097151578,9.0,0.005623178,0.0
6,6,12.1021252,-0.240223706,-0.218983889,0.00863176,0.0,0.09043531099999999,9.0,0.005651605,0.0
3,3,12.0161953,0.120800376,-0.174256012,0.0041977970000000005,0.0,0.098000035,9.0,0.005683144,0.0
7,7,12.0950451,0.255318612,-0.180898488,0.00058841,0.0,0.095012918,9.0,0.006637353,0.0
4,4,12.2514191,0.31309837100000004,-0.196074322,0.001295406,0.0,0.090870544,9.0,0.0074821340000000005,0.0
0,0,11.9235849,0.08582162900000001,-0.159012303,0.005711515,0.0,0.09989713900000001,9.0,0.008477443000000001,0.0
2,2,12.2811375,0.14992144699999999,-0.20711508399999998,0.00377945,0.0,0.090672307,9.0,0.009339957,0.0
