,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
44,21,21,8.97638512,1.89642942,-0.219787538,-0.09122469999999999,-10.0,0.075874418,7.0,-0.009605496,-1.0
51,28,28,8.88683224,1.9094497,-0.2097397,-0.091999427,-10.0,0.073315255,7.0,-0.009532069,-1.0
43,20,20,8.88515091,1.70150805,-0.220884442,-0.097929992,-10.0,0.07452353099999999,7.0,-0.00944012,-1.0
34,11,11,9.04120541,1.84203696,-0.223402008,-0.091911539,-10.0,0.07801862799999999,7.0,-0.009384097,-1.0
53,30,30,8.77757835,1.76989198,-0.204857633,-0.097356424,-10.0,0.071134746,7.0,-0.009329526,-1.0
39,16,16,8.94922543,1.75426269,-0.209624156,-0.095537171,-10.0,0.07603053,7.0,-0.00889037,-1.0
54,31,59707,8.76399612,1.89368558,-0.18149384899999998,-0.093990415,-10.0,0.07021746,7.0,-0.0087,-1.0
49,26,26,8.92334557,1.96029675,-0.18604213,-0.090071634,-10.0,0.074410781,7.0,-0.00848127,-1.0
25,2,2,9.0827713,1.75020552,-0.199973285,-0.093827464,-10.0,0.079834022,7.0,-0.008012789000000001,-1.0
46,23,23,8.92933655,1.8552227,-0.17206391699999998,-0.09277381800000001,-10.0,0.074970961,7.0,-0.007664429,-1.0
29,6,6,9.09315777,1.86192119,-0.182756826,-0.090459541,-10.0,0.079488538,7.0,-0.007560376999999998,-1.0
52,29,29,8.74560738,1.74310768,-0.138546586,-0.098206982,-10.0,0.070626855,7.0,-0.006599024,-1.0
37,14,14,8.97663498,1.74322057,-0.150746405,-0.095191717,-10.0,0.07706546,7.0,-0.006306753000000001,-1.0
47,24,24,8.86925125,1.7821634999999998,-0.134731889,-0.095444381,-10.0,0.073864974,7.0,-0.006116282,-1.0
26,3,3,9.05998898,1.68858409,-0.147601858,-0.095605463,-10.0,0.07975370400000001,7.0,-0.005738118,-1.0
41,18,18,8.97255898,1.84501624,-0.12654838,-0.092260771,-10.0,0.076399393,7.0,-0.005586153000000001,-1.0
40,17,17,8.89952374,1.6483953000000002,-0.133137181,-0.09932632699999999,-10.0,0.07501798900000001,7.0,-0.005483545,-1.0
50,27,27,8.80363655,1.78109884,-0.112217151,-0.096235432,-10.0,0.072106645,7.0,-0.005401026999999999,-1.0
33,10,10,9.02147484,1.76823044,-0.128076881,-0.093779102,-10.0,0.078243725,7.0,-0.005272213,-1.0
