,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
10,90603,8.60138702,-2.22757912,-0.032799631,-0.08885662300000001,-9.0,-0.067480683,-7.0,0.000375755,0.0
9,9,8.42359543,-2.71842885,0.07926482,-0.081505328,-9.0,-0.065365955,-7.0,0.002035046,0.0
8,8,8.69888401,-2.28288674,0.109660909,-0.084634736,-9.0,-0.069179319,-7.0,0.004232453,0.0
6,6,8.52248955,-2.24633169,0.151588738,-0.08781784,-9.0,-0.06545163700000001,-7.0,0.005021088,0.0
5,5,8.45841694,-2.30096173,0.179661199,-0.086853474,-9.0,-0.063875914,-7.0,0.005499524,0.0
7,7,8.66880035,-2.08048701,0.242202938,-0.089906946,-9.0,-0.068931386,-7.0,0.008097894,0.0
0,0,8.37824059,-2.22642827,0.286261201,-0.089262471,-9.0,-0.062217545,-7.0,0.008291976,0.0
2,2,8.54364109,-2.1613791,0.274001718,-0.08898551,-9.0,-0.06596590599999999,-7.0,0.00848067,0.0
3,3,8.62667847,-2.18647003,0.277056694,-0.08705784400000001,-9.0,-0.067661881,-7.0,0.008693516,0.0
1,1,8.51350689,-2.35627437,0.305422813,-0.08462277800000001,-9.0,-0.065430194,-7.0,0.008856864,0.0
4,4,8.65338993,-2.53091478,0.307328343,-0.080255084,-9.0,-0.069522932,-7.0,0.008923992,0.0
