,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
25,21,21,8.38054085,1.50253236,-0.210056365,-0.107196115,-11.0,0.055980478,5.0,-0.009922056,-1.0
26,22,59808,8.45304203,1.59804583,-0.187034667,-0.10505452800000001,-11.0,0.059139606,5.0,-0.009536981,-1.0
22,18,18,8.33776379,1.43657815,-0.18012625,-0.109017968,-11.0,0.053972192,5.0,-0.008733017,-1.0
24,20,20,8.31860638,1.74162972,-0.188569039,-0.101096705,-11.0,0.05917039900000001,5.0,-0.008395416999999999,-1.0
23,19,19,8.43491745,1.56180668,-0.151167005,-0.106214643,-11.0,0.058160123,5.0,-0.008291537,-1.0
17,13,13,7.97909164,1.67675364,-0.226350188,-0.102605298,-11.0,0.051961683,5.0,-0.007981744,-1.0
16,12,12,8.2028923,1.42842937,-0.19532448100000002,-0.108344845,-11.0,0.050857622000000005,5.0,-0.007831870999999999,-1.0
21,17,17,8.22679329,1.49392104,-0.19495818,-0.106621325,-11.0,0.0524497,5.0,-0.007807466,-1.0
19,15,15,8.3712883,1.46370327,-0.133918703,-0.108746327,-11.0,0.055165578,5.0,-0.007435095999999999,-1.0
20,16,16,8.43022251,1.53686547,-0.107988931,-0.10718042400000001,-11.0,0.057662688,5.0,-0.00689901,-1.0
18,14,14,8.32260227,1.41743529,-0.107934117,-0.10994532,-11.0,0.05334563900000002,5.0,-0.006234300999999999,-1.0
14,10,10,8.43318748,1.55414593,-0.070891343,-0.106947474,-11.0,0.058018892999999995,5.0,-0.005619159,-1.0
15,11,11,8.01460457,1.70169151,-0.146613523,-0.102297843,-11.0,0.052942172,5.0,-0.00530493,-1.0
12,8,8,7.85712767,1.71731007,-0.163051188,-0.10214909900000001,-11.0,0.050655443,5.0,-0.005281768,-1.0
13,9,9,8.34972191,1.45277095,-0.067456953,-0.10936366,-11.0,0.054529503,5.0,-0.005025971,-1.0
