,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
8,8,9.73067665,0.110617206,0.201000497,0.184156895,18.0,-0.106736273,-11.0,0.000688169,0.0
5,5,9.70424938,0.10503383,0.211916491,0.186276048,18.0,-0.10640148099999999,-11.0,0.001255257,0.0
6,6,9.72613335,0.124128625,0.20984073,0.18473956,18.0,-0.106552176,-11.0,0.003363426,0.0
1,1,9.61282158,0.13480572400000002,0.263926983,0.181098089,18.0,-0.100308731,-11.0,0.0035147290000000003,0.0
9,9,9.77709579,0.132085487,0.186166495,0.18447203899999998,18.0,-0.109059945,-11.0,0.004005802,0.0
4,4,9.73519039,0.144046754,0.217048258,0.182000205,18.0,-0.105001204,-11.0,0.004815029,0.0
7,7,9.75746632,0.146382675,0.205951348,0.181581467,18.0,-0.10617028199999999,-11.0,0.0048453,0.0
2,2,9.67521381,0.140439242,0.249362916,0.186710179,18.0,-0.101765163,-11.0,0.006220526999999999,0.0
3,3,9.69743061,0.144143671,0.239091456,0.185742021,18.0,-0.102755375,-11.0,0.006230237,0.0
10,109999,9.83063221,0.163699493,0.175900146,0.181053162,18.0,-0.109080039,-11.0,0.006372134000000001,0.0
0,0,9.71642971,0.176041812,0.249686003,0.186068833,18.0,-0.100431167,-11.0,0.009850468,0.0
