,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
6,44844,9.77572441,-1.0477226999999998,-0.410296679,0.125179201,12.0,0.080624946,8.0,0.000293664,0.0
3,3,10.011519400000001,-0.898823082,-0.315558732,0.120187469,12.0,0.088874176,8.0,0.002012627,0.0
0,0,9.97447109,-0.779773653,-0.31636995100000004,0.129929274,12.0,0.08949574800000001,8.0,0.004581935,0.0
4,4,9.76691437,-0.974614382,-0.447363615,0.127551839,12.0,0.08068186,8.0,0.004759868,0.0
5,5,9.92380905,-0.82724154,-0.373220444,0.129058123,12.0,0.08579452300000001,8.0,0.006002709,0.0
1,1,9.76213264,-0.9290705920000001,-0.477061391,0.125665158,12.0,0.081121832,8.0,0.008178244,0.0
2,2,9.94497681,-0.8646553159999999,-0.427098006,0.121489741,12.0,0.085499547,8.0,0.008552921,0.0
