,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,8,8,8.64996719,0.031521551,-0.065085433,-0.148139298,-15.0,0,0.0,-0.001995149,-1.0
1,9,9,8.45975494,0.059451036,-0.148154363,-0.141447306,-15.0,0,0.0,-0.006908585,-1.0
2,10,65232,8.61480427,0.064057164,-0.144863054,-0.146292374,-15.0,0,0.0,-0.00867515,-1.0
3,4,4,8.72463799,0.07445164,-0.040738031,-0.149513438,-15.0,0,0.0,-0.00054052,-1.0
4,7,7,8.49701309,0.082905181,-0.134742826,-0.142085016,-15.0,0,0.0,-0.006056056,-1.0
5,6,6,8.46509075,0.11627048300000001,-0.16190064,-0.140299171,-15.0,0,0.0,-0.00794302,-1.0
6,5,5,8.61165905,0.139735043,-0.150377035,-0.144429952,-15.0,0,0.0,-0.00873948,-1.0
7,3,3,8.65750885,0.14515277699999998,-0.114924796,-0.145752937,-15.0,0,0.0,-0.0060740180000000005,-1.0
8,1,1,8.66389751,0.154455751,-0.084665924,-0.145726874,-15.0,0,0.0,-0.003332283,-1.0
9,2,2,8.5522995,0.165302306,-0.16901651,-0.141945511,-15.0,0,0.0,-0.009514917,-1.0
10,0,0,8.66337776,0.168932602,-0.11634255199999999,-0.145386696,-15.0,0,0.0,-0.006157897,-1.0
