,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,5,5,8.31200886,-0.003646118,0.294935942,-0.138774812,-14.0,0,0.0,0.018926028,1.0
1,11,11,8.14859009,0.01085716,0.237635896,-0.133491307,-14.0,0,0.0,0.013974659,1.0
2,9,9,8.08327484,0.017968508,0.291147113,-0.131422549,-14.0,0,0.0,0.015862424,1.0
3,7,7,8.08706951,0.039616752000000005,0.3148081,-0.13105338800000002,-14.0,0,0.0,0.016889233,1.0
4,13,13,8.12013817,0.048948836,0.21055519600000008,-0.131643087,-14.0,0,0.0,0.011846993,1.0
5,14,58859,8.15256882,0.054637995,0.17038737199999998,-0.132420167,-14.0,0,0.0,0.010115971999999999,1.0
6,4,4,8.11278439,0.064014234,0.33571893,-0.131281167,-14.0,0,0.0,0.018006558,1.0
7,10,10,8.13807011,0.071478874,0.248507395,-0.131710246,-14.0,0,0.0,0.013763908,1.0
8,8,8,8.09907913,0.08269673599999999,0.298585653,-0.130338386,-14.0,0,0.0,0.015745144,1.0
9,12,12,8.12652206,0.094267495,0.216610909,-0.130742699,-14.0,0,0.0,0.011752665,1.0
10,1,1,8.31468678,0.109296419,0.33803048700000005,-0.136354074,-14.0,0,0.0,0.019992681,1.0
11,3,3,8.43477917,0.111354798,0.249139577,-0.13989608,-14.0,0,0.0,0.016444806,1.0
12,2,2,8.43993664,0.12992283699999999,0.276161432,-0.13968034099999999,-14.0,0,0.0,0.017556684,1.0
13,0,0,8.36300087,0.148850068,0.336717725,-0.136976689,-14.0,0,0.0,0.019769548,1.0
14,6,6,8.28741646,0.189456299,0.207181275,-0.133567303,-14.0,0,0.0,0.011035048,1.0
