,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,10,10,12.1153812,0.101672821,-1.70908952,-0.018236212,-2.0,0,0.0,-0.090771489,-10.0
1,14,14,12.0697174,0.134329528,-1.37127209,-0.015083838,-2.0,0,0.0,-0.094379909,-10.0
2,9,9,12.127656,0.140613526,-1.29241216,-0.013039593,-2.0,0,0.0,-0.09263368699999999,-10.0
3,17,106476,11.9244576,0.18261244899999998,-1.22796059,-0.01623515,-2.0,0,0.0,-0.098954849,-10.0
4,15,15,12.046892199999998,0.16662512699999998,-1.16207695,-0.012925763,-2.0,0,0.0,-0.097085215,-10.0
5,8,8,12.131294300000002,0.15861362199999998,-1.55051446,-0.016933756,-2.0,0,0.0,-0.092743158,-10.0
6,4,4,12.1605043,0.16858136699999998,-1.50639772,-0.015945992,-2.0,0,0.0,-0.090899535,-10.0
7,7,7,12.1344061,0.17463684100000001,-1.45274365,-0.015701387,-2.0,0,0.0,-0.09340178199999999,-10.0
8,16,16,11.9938087,0.196777135,-1.02903497,-0.012258712,-2.0,0,0.0,-0.099693112,-10.0
9,6,6,12.126091,0.19409658,-1.14855587,-0.011949074,-2.0,0,0.0,-0.094547525,-10.0
10,13,13,12.0903606,0.19740894399999998,-1.31651258,-0.014826071000000001,-2.0,0,0.0,-0.09608133099999999,-10.0
11,3,3,12.1620121,0.19131182100000002,-1.35927212,-0.014284451,-2.0,0,0.0,-0.091530271,-10.0
12,2,2,12.1875935,0.196347088,-1.49063981,-0.016327821,-2.0,0,0.0,-0.092010997,-10.0
13,12,12,12.1493073,0.198576748,-1.03537059,-0.011117384,-2.0,0,0.0,-0.096492358,-10.0
14,5,5,12.150277099999998,0.20036763,-1.37376821,-0.015373081,-2.0,0,0.0,-0.09435577699999999,-10.0
15,1,1,12.198519699999999,0.19857080300000002,-1.42912745,-0.015906233,-2.0,0,0.0,-0.092879824,-10.0
16,0,0,12.2601624,0.223469466,-1.5516535,-0.016657177,-2.0,0,0.0,-0.090179794,-10.0
17,11,11,12.1323261,0.19965580100000002,-0.96591723,-0.010529456999999999,-2.0,0,0.0,-0.097146809,-10.0
