,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,14,14,9.17276382,-0.001820825,-0.522961497,-0.150827855,-16.0,0,0.0,-0.058165733,-6.0
1,12,12,9.1396513,0.002241064,-0.515360236,-0.151043266,-16.0,0,0.0,-0.055832468,-6.0
2,15,96772,9.20038128,0.0047220890000000005,-0.526979148,-0.15064913,-16.0,0,0.0,-0.059990227,-6.0
3,9,9,9.12820339,0.016976621,-0.5050047639999999,-0.151597664,-16.0,0,0.0,-0.054415780999999996,-6.0
4,8,8,9.12540627,0.023876227000000003,-0.486599624,-0.153301477,-16.0,0,0.0,-0.052565329,-6.0
5,13,13,9.17256832,0.020970646000000003,-0.5175945160000001,-0.150831133,-16.0,0,0.0,-0.05787348,-6.0
6,5,5,9.12258339,0.028398695,-0.469717085,-0.154904336,-16.0,0,0.0,-0.050836444,-6.0
7,11,11,9.15267372,0.024104485,-0.512864411,-0.15096072900000002,-16.0,0,0.0,-0.05646301400000001,-6.0
8,4,4,9.12312508,0.042367484,-0.496685952,-0.151774421,-16.0,0,0.0,-0.053622823,-6.0
9,7,7,9.1403141,0.041158371,-0.506395519,-0.151042461,-16.0,0,0.0,-0.055402082000000005,-6.0
10,3,3,9.12032986,0.048701439000000006,-0.477701902,-0.153552055,-16.0,0,0.0,-0.05171052,-6.0
11,10,10,9.17187691,0.050228365,-0.51061523,-0.15083833,-16.0,0,0.0,-0.057467818,-6.0
12,0,0,9.06944656,0.058426037,-0.489405811,-0.15137109199999998,-16.0,0,0.0,-0.050427932,-6.0
13,6,6,9.15774822,0.060711786,-0.50533694,-0.15092992800000002,-16.0,0,0.0,-0.05636625,-6.0
14,1,1,9.10398006,0.066144966,-0.49332320700000004,-0.151273668,-16.0,0,0.0,-0.052597277000000005,-6.0
15,2,2,9.1369915,0.067955397,-0.499462008,-0.151066631,-16.0,0,0.0,-0.054845039000000005,-6.0
