,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
2,2,9.99788189,-0.567675829,-1.14444041,0.101516828,10.0,0.038756799,3.0,0.075742193,7.0
7,7,9.97566509,-0.535244405,-1.21166825,0.102008507,10.0,0.035633773,3.0,0.075021677,7.0
8,8,9.84470558,-0.593265355,-1.27508724,0.102105319,10.0,0.036420688,3.0,0.071105748,7.0
0,0,10.02668,-0.54899168,-1.09147549,0.102402322,10.0,0.039402533,3.0,0.07719980900000001,7.0
10,19619,9.80857277,-0.47217387,-1.32356191,0.103100002,10.0,0.031961456,3.0,0.072643623,7.0
9,9,9.74989986,-0.504233301,-1.29776812,0.10543777,10.0,0.033217724,3.0,0.07109876700000001,7.0
1,1,10.033271800000001,-0.472309291,-1.05216527,0.107148983,10.0,0.03681099,3.0,0.07878428,7.0
5,5,10.0450916,-0.43254774799999995,-1.08119774,0.10715633599999999,10.0,0.034420125,3.0,0.079247631,7.0
4,4,9.98326397,-0.504261136,-1.10662496,0.107515231,10.0,0.035783913,3.0,0.07627625,7.0
6,6,9.9079361,-0.581417501,-1.1250421999999998,0.10808184,10.0,0.037433021,3.0,0.07281927,7.0
3,3,9.88237476,-0.625099301,-1.08672845,0.10975521099999999,10.0,0.03940925,3.0,0.071563885,7.0
