,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
8,8,10.1789694,-0.991694987,-0.10703940699999999,0.10056719900000001,10.0,0.100310884,10.0,-0.013677818000000001,-2.0
9,32471,10.172616,-0.960235059,-0.027788363,0.100584805,10.0,0.101806879,10.0,-0.018772304,-2.0
4,4,10.1530085,-0.8161296840000001,-0.042027990999999994,0.104507424,10.0,0.10815972800000001,10.0,-0.018576874,-2.0
2,2,10.160442399999999,-0.802267313,-0.052758031,0.10450845199999999,10.0,0.10929931,10.0,-0.016786419,-2.0
3,3,10.1491508,-0.8610410690000001,-0.091352604,0.105013117,10.0,0.105080813,10.0,-0.013889412,-2.0
0,0,10.1660986,-0.7957523470000001,-0.082748771,0.105018109,10.0,0.109806612,10.0,-0.012905924,-2.0
5,5,10.1313524,-0.859613478,-0.072025724,0.106532291,10.0,0.104474679,10.0,-0.016418101,-2.0
7,7,10.1153412,-0.849945724,-0.055514824,0.108244084,10.0,0.104445271,10.0,-0.018348217,-2.0
1,1,10.1443758,-0.7922569509999999,-0.105208524,0.108653054,10.0,0.109093539,10.0,-0.010306021,-2.0
6,6,10.104045900000001,-0.885513902,-0.09018831,0.109482817,10.0,0.101672426,10.0,-0.015270121000000001,-2.0
