,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
11,11,10.2851849,-0.20814749600000002,-0.525790334,0.100521706,10.0,0.045970607999999996,4.0,0.11753203,11.0
8,8,10.2820683,-0.203501374,-0.517248452,0.100729309,10.0,0.046227749000000005,4.0,0.118521884,11.0
10,10,10.2885094,-0.215740696,-0.541735053,0.100993931,10.0,0.045304965,4.0,0.1157346,11.0
13,13,10.2930603,-0.190419018,-0.523319125,0.101789981,10.0,0.043003537,4.0,0.119238444,11.0
4,4,10.2880268,-0.226938039,-0.591917634,0.102070913,10.0,0.041638136,4.0,0.110802807,11.0
7,7,10.271530199999999,-0.217493445,-0.528279543,0.10248287,10.0,0.04742863,4.0,0.116406068,11.0
6,6,10.2683659,-0.206160873,-0.511229515,0.102552988,10.0,0.047550373,4.0,0.118587814,11.0
2,2,10.2620583,-0.232550919,-0.533944845,0.102763399,10.0,0.049505834000000006,4.0,0.114639409,11.0
0,0,10.2550087,-0.216355637,-0.507985175,0.103214473,10.0,0.049895793,4.0,0.117846012,11.0
1,1,10.2531815,-0.205338925,-0.497972459,0.10416232800000001,10.0,0.049168702,4.0,0.119472824,11.0
12,12,10.274169,-0.195944041,-0.519563198,0.104742892,10.0,0.044586141,4.0,0.118828088,11.0
9,9,10.2668133,-0.191879362,-0.509457588,0.10561962400000001,10.0,0.045170120999999994,4.0,0.11983417699999999,11.0
5,5,10.2533455,-0.216388926,-0.521203816,0.10604128199999999,10.0,0.048218917,4.0,0.116789125,11.0
3,3,10.2427177,-0.226844355,-0.527065337,0.107616164,10.0,0.049434107000000005,4.0,0.115355037,11.0
14,23703,10.2677841,-0.172927976,-0.521878064,0.108438812,10.0,0.040052019,4.0,0.119745538,11.0
