,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
1,1,10.2187662,0.341653109,-0.646937549,0.100068599,10.0,-0.051679465999999986,-6.0,0.100920491,10.0
3,3,10.2206898,0.321457982,-0.565392256,0.100120246,10.0,-0.054655846,-6.0,0.10505683,10.0
4,4,10.217313800000001,0.34220174,-0.561158895,0.100217931,10.0,-0.056411564000000004,-6.0,0.103726305,10.0
2,2,10.216994300000001,0.328071982,-0.60193491,0.10064285199999999,10.0,-0.053264353,-6.0,0.103132717,10.0
8,8,10.2112722,0.35883110799999995,-0.525245309,0.101227157,10.0,-0.059854712000000004,-6.0,0.102376916,10.0
5,5,10.2124901,0.32979998,-0.541637778,0.101409517,10.0,-0.056833997,-6.0,0.104540303,10.0
0,0,10.1967421,0.30858963699999997,-0.586578548,0.10344106,10.0,-0.050689463,-6.0,0.104382023,10.0
7,7,10.2065744,0.303714246,-0.501504481,0.104980975,10.0,-0.059489992,-6.0,0.108047947,10.0
6,6,10.1859741,0.310451329,-0.51730901,0.107914999,10.0,-0.057739805,-6.0,0.105992056,10.0
9,91204,10.1808796,0.311069936,-0.501193047,0.109524198,10.0,-0.059637711,-6.0,0.105770655,10.0
