,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
3,3,10.2561131,-0.020482859,0.693125784,0.101951912,10.0,0.014471951,1.0,-0.125623032,-13.0
1,1,10.2513351,-0.043568865,0.667437255,0.103032522,10.0,0.019554358,1.0,-0.126093492,-13.0
8,8,10.2320194,-0.037707221,0.64974004,0.106434375,10.0,0.01866037,1.0,-0.12748526,-13.0
2,2,10.2281837,-0.031807125,0.664462268,0.106572136,10.0,0.01697374,1.0,-0.12600202900000002,-13.0
0,0,10.2216959,-0.049608935,0.6920168999999999,0.107461482,10.0,0.019735346,1.0,-0.12131454800000001,-13.0
7,7,10.2103081,-0.00172845,0.6611577270000001,0.107921481,10.0,0.010221978,1.0,-0.126956552,-13.0
4,4,10.208275800000001,0.00281328,0.696069479,0.108079895,10.0,0.01098837,1.0,-0.12439058,-13.0
5,5,10.2142668,-0.028155919,0.654488206,0.108464904,10.0,0.016126195,1.0,-0.126305923,-13.0
6,6,10.210398699999999,-0.021471103999999998,0.660682321,0.108639002,10.0,0.014451687,1.0,-0.125760704,-13.0
9,137106,10.2121725,-0.035438765,0.638763726,0.109265462,10.0,0.018033158,1.0,-0.12742450800000002,-13.0
