,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
2,2,10.1092033,-0.229707032,-0.389900863,-0.098098189,-10.0,-0.085608818,-9.0,-0.143678486,-15.0
4,4,10.1083555,-0.23327133100000005,-0.389239609,-0.098092765,-10.0,-0.08709190800000001,-9.0,-0.14230653599999998,-15.0
5,5,10.1110535,-0.230166614,-0.3823787870000001,-0.098058641,-10.0,-0.08862788199999999,-9.0,-0.14271408300000002,-15.0
8,8,10.1158705,-0.217497498,-0.378364921,-0.098026872,-10.0,-0.085736036,-9.0,-0.146928102,-15.0
9,9,10.115053199999998,-0.220919788,-0.37767607,-0.098023742,-10.0,-0.08719530699999999,-9.0,-0.145602211,-15.0
10,10,10.1173439,-0.218435884,-0.371406615,-0.098003,-10.0,-0.088719823,-9.0,-0.145842463,-15.0
12,152057,10.121494300000002,-0.207521856,-0.368202388,-0.097967207,-10.0,-0.086134054,-9.0,-0.149502307,-15.0
11,11,10.123960499999999,-0.205472708,-0.360653758,-0.097944796,-10.0,-0.088298105,-9.0,-0.149446249,-15.0
0,0,10.1307573,-0.235106945,-0.436611831,-0.093325257,-10.0,-0.08095870200000001,-9.0,-0.146569282,-15.0
1,1,10.1313038,-0.23873052,-0.429378629,-0.09331935599999999,-10.0,-0.082841173,-9.0,-0.144779041,-15.0
6,6,10.134779,-0.229672402,-0.426803797,-0.093287423,-10.0,-0.0815292,-9.0,-0.147699729,-15.0
7,7,10.1411304,-0.222205207,-0.40979951600000003,-0.093227595,-10.0,-0.082892641,-9.0,-0.148987457,-15.0
3,3,10.141599699999999,-0.22496056600000008,-0.404064476,-0.093222648,-10.0,-0.084362634,-9.0,-0.147608459,-15.0
