,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
8,8,9.85920525,-0.666711688,0.732859433,-0.097018905,-10.0,-0.0798942,-8.0,0.08433698099999999,8.0
9,9,9.87125397,-0.6579443220000001,0.75324589,-0.09632943599999999,-10.0,-0.078242347,-8.0,0.08563225,8.0
2,2,9.85597229,-0.732878983,0.786692262,-0.093572974,-10.0,-0.079810917,-8.0,0.081244215,8.0
10,112573,9.90346241,-0.660502076,0.7863155009999999,-0.093534946,-10.0,-0.076641537,-8.0,0.08714061199999999,8.0
1,1,9.86557198,-0.716425896,0.8025596140000001,-0.093335435,-10.0,-0.077931181,-8.0,0.082874872,8.0
5,5,9.86637974,-0.688986123,0.834411383,-0.093323685,-10.0,-0.073817954,-8.0,0.085376404,8.0
3,3,9.88060093,-0.7066959140000001,0.7995724679999999,-0.093202367,-10.0,-0.078111395,-8.0,0.083767615,8.0
6,6,9.89761353,-0.682430148,0.8078751559999999,-0.093120284,-10.0,-0.076571308,-8.0,0.08590459800000001,8.0
4,4,9.89496136,-0.6973954440000001,0.796712399,-0.093075581,-10.0,-0.078283705,-8.0,0.08462067,8.0
7,7,9.9046278,-0.653726339,0.803331256,-0.093060695,-10.0,-0.074843518,-8.0,0.08804240099999999,8.0
0,0,9.79939842,-0.7686584590000001,0.897505343,-0.091418609,-10.0,-0.071493365,-8.0,0.080200277,8.0
