,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
2,2,8.64003181,-1.71675777,0.647632539,-0.098441266,-10.0,-0.063244142,-7.0,0.026398533999999998,2.0
9,9,8.49872971,-1.82338715,0.583299816,-0.097956725,-10.0,-0.061994173,-7.0,0.022063388,2.0
12,12,8.80744648,-1.68184435,0.577202678,-0.097150117,-10.0,-0.06834881799999999,-7.0,0.024137057000000003,2.0
5,5,8.54263687,-1.8159132,0.659504414,-0.096465565,-10.0,-0.061834633,-7.0,0.024673274,2.0
11,11,8.50775814,-1.88518167,0.573720634,-0.095493689,-10.0,-0.063233927,-7.0,0.020133168,2.0
4,4,8.40386009,-1.94330001,0.612702966,-0.095153399,-10.0,-0.06045673,-7.0,0.021139374,2.0
7,7,8.75863266,-1.7498436000000002,0.683117509,-0.094605684,-10.0,-0.066025339,-7.0,0.027210269,2.0
1,1,8.8392334,-1.69060326,0.7287185190000001,-0.094553337,-10.0,-0.06676033099999999,-7.0,0.029413637000000006,2.0
0,0,8.5562582,-1.85697913,0.755145669,-0.09325271800000001,-10.0,-0.061436482,-7.0,0.026054215,2.0
8,8,8.69438362,-1.83251011,0.679950297,-0.09286552699999999,-10.0,-0.065418743,-7.0,0.025593292000000004,2.0
10,10,8.54033947,-1.94981599,0.651493311,-0.09188993300000001,-10.0,-0.063338079,-7.0,0.022503071,2.0
6,6,8.58896637,-1.90804982,0.7378838059999999,-0.091138013,-10.0,-0.062992998,-7.0,0.025107762000000002,2.0
3,3,8.45881653,-1.97283733,0.764777422,-0.090753794,-10.0,-0.060225475999999986,-7.0,0.024040828,2.0
13,80004,8.86183739,-1.8385191000000003,0.631805897,-0.090452254,-10.0,-0.069683842,-7.0,0.024595523,2.0
