,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
2,2,8.80004978,0.858015358,1.34926748,-0.09929262900000001,-10.0,0.035904121000000004,3.0,0.057448212,5.0
0,0,8.84264565,0.926729798,1.29879272,-0.099195331,-10.0,0.039550215,3.0,0.056332935,5.0
9,9,8.59103107,1.05357873,1.3676337,-0.097439088,-10.0,0.037464105,3.0,0.051837735,5.0
8,8,8.69025135,0.801219285,1.585145,-0.09658777,-10.0,0.030476958999999998,3.0,0.059488349,5.0
11,21928,8.39157963,1.05822742,1.56117749,-0.096143827,-10.0,0.033838362000000004,3.0,0.050828144000000006,5.0
6,6,8.67888451,0.975969911,1.45588303,-0.096032009,-10.0,0.034816802,3.0,0.055216207999999996,5.0
4,4,8.86236095,0.88789618,1.50293887,-0.094731711,-10.0,0.034593675,3.0,0.05985181,5.0
1,1,8.82978058,0.993012547,1.46169484,-0.094278395,-10.0,0.037904091,3.0,0.057377428,5.0
5,5,8.73144245,1.04849029,1.46573925,-0.094264939,-10.0,0.037562762,3.0,0.055049785,5.0
3,3,8.85348129,0.984825015,1.52662587,-0.092883706,-10.0,0.036573544,3.0,0.05849253,5.0
7,7,8.66007614,1.00069427,1.77325499,-0.090609238,-10.0,0.033777203,3.0,0.058039755,5.0
10,10,8.48483181,1.0727241000000003,1.82736158,-0.090510614,-10.0,0.033804789,3.0,0.054923549,5.0
