,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,8.19582176,1.62170601,0.8817180990000001,-0.09844707,-10.0,0.049675687999999996,4.0,0.024776766000000002,2.0
2,2,7.95997524,1.79166794,0.797764659,-0.09647400699999999,-10.0,0.049904022,4.0,0.020114103,2.0
8,8,7.70803452,1.83843207,0.9045251609999999,-0.095006324,-10.0,0.046872854000000005,4.0,0.021204634,2.0
10,10,7.51226521,1.89618421,0.9784039259999999,-0.09362147800000001,-10.0,0.044875044,4.0,0.021741156,2.0
11,39538,7.27451277,1.92164421,1.07579112,-0.092494831,-10.0,0.041600857000000005,4.0,0.022766909,2.0
6,6,7.68904114,1.86290216,1.20568466,-0.09202709099999999,-10.0,0.044174745999999994,4.0,0.029079012999999997,2.0
1,1,7.94731379,1.90098739,1.14241815,-0.091803946,-10.0,0.047843758,4.0,0.028941907000000006,2.0
5,5,7.82994509,1.8903563,1.1898091999999998,-0.091640651,-10.0,0.046081368,4.0,0.029483737000000006,2.0
3,3,7.82217503,2.04614663,0.996287823,-0.090978079,-10.0,0.049792472,4.0,0.023754478,2.0
7,7,7.516598700000001,1.94321823,1.21166778,-0.090888843,-10.0,0.043387953,4.0,0.02786837,2.0
9,9,7.5748992,2.10008192,0.988656878,-0.090417378,-10.0,0.048056897,4.0,0.021773916,2.0
4,4,7.78503609,2.05443859,1.08335638,-0.09011784199999999,-10.0,0.048691034,4.0,0.025824042000000002,2.0
