,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
4,4,10.112236,0.5545008779999999,0.208367184,-0.092423976,-10.0,0.143992096,14.0,0.05432808,5.0
1,1,10.1154509,0.546663761,0.21970050000000002,-0.09240368,-10.0,0.143449396,14.0,0.059660970999999986,5.0
2,2,10.1145773,0.549057782,0.215990812,-0.092402682,-10.0,0.143873379,14.0,0.057878263,5.0
3,3,10.114886300000002,0.543073237,0.206486613,-0.09239187800000001,-10.0,0.145582944,14.0,0.055643186,5.0
0,0,10.1179295,0.5326225760000001,0.209826633,-0.092364818,-10.0,0.14651309,14.0,0.058582515,5.0
8,3876,10.1084671,0.572464168,0.20728676,-0.092316598,-10.0,0.141907066,14.0,0.050892387,5.0
5,5,10.1105204,0.5668031570000001,0.21480073,-0.09229084900000001,-10.0,0.141942769,14.0,0.05442119,5.0
7,7,10.1111679,0.561573029,0.201606005,-0.09226095699999999,-10.0,0.143653005,14.0,0.050845682999999996,5.0
6,6,10.113287,0.553486049,0.196600184,-0.092227742,-10.0,0.14494559199999998,14.0,0.050555579,5.0
