,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
8,8,10.1215782,0.598907828,-0.10209468,-0.090890229,-10.0,0.14665831599999998,14.0,-0.02383649,-3.0
0,0,10.1241112,0.598171592,-0.09285675,-0.09086848800000001,-10.0,0.147371083,14.0,-0.020217102,-3.0
5,5,10.1253653,0.594630122,-0.098063633,-0.09085539,-10.0,0.147381857,14.0,-0.022558847000000003,-3.0
13,13,10.1341648,0.578424931,-0.10867013,-0.090764314,-10.0,0.148064643,14.0,-0.027812662,-3.0
14,14,10.1353788,0.575415432,-0.11340832699999999,-0.09075366,-10.0,0.14748650800000002,14.0,-0.029516835,-3.0
12,12,10.1364794,0.576422215,-0.103625767,-0.090749174,-10.0,0.14889735,14.0,-0.026160367,-3.0
4,4,10.1376591,0.577790737,-0.094061486,-0.090740308,-10.0,0.149413139,14.0,-0.022250634,-3.0
9,9,10.142024,0.569998145,-0.098220952,-0.090698153,-10.0,0.149939254,14.0,-0.024499824,-3.0
15,21533,10.1501141,0.554635286,-0.110278994,-0.090615958,-10.0,0.14995212900000002,14.0,-0.029917214,-3.0
2,2,10.095613499999999,0.641183794,-0.108546965,-0.09056732099999999,-10.0,0.141872555,14.0,-0.023116272,-3.0
1,1,10.0972586,0.640170097,-0.10421405,-0.090552419,-10.0,0.1422766,14.0,-0.021469574,-3.0
7,7,10.108593,0.621537924,-0.110151999,-0.090441823,-10.0,0.143810719,14.0,-0.025252735,-3.0
6,6,10.109730699999998,0.621420324,-0.10534106900000001,-0.090432495,-10.0,0.144154161,14.0,-0.023347586,-3.0
3,3,10.1147423,0.61596477,-0.099410869,-0.09038569,-10.0,0.145131364,14.0,-0.021404041,-3.0
10,10,10.1228905,0.601531386,-0.10683742199999999,-0.09030661,-10.0,0.146125004,14.0,-0.025459489,-3.0
11,11,10.1237078,0.598975658,-0.111869022,-0.090291917,-10.0,0.145678401,14.0,-0.027388848,-3.0
