,u,v,w,x,x bin,y,y bin,z,z bin
0,10.2070827,0.157122552,-0.480667889,0.105337292,10.0,-0.033108804,-4.0,0.12987001199999998,12.0
1,10.2004623,0.158194214,-0.49905061700000003,0.10517544300000001,10.0,-0.030812832000000002,-4.0,0.127687752,12.0
2,10.2022057,0.162122324,-0.494785666,0.105186656,10.0,-0.032437041,-4.0,0.12772578,12.0
3,10.203893699999998,0.16685909,-0.490755767,0.10519211,10.0,-0.034239601,-4.0,0.127646431,12.0
4,10.2000484,0.168702811,-0.517904103,0.105068035,10.0,-0.031646222,-4.0,0.12564145,12.0
5,10.207802800000001,0.169383317,-0.480363905,0.105261423,10.0,-0.036355577,-4.0,0.12852978699999998,12.0
6,10.2003107,0.180849969,-0.560172796,0.104378343,10.0,-0.030417189,-4.0,0.122242078,12.0
7,10.2015896,0.17101553100000005,-0.532933652,0.10451351099999999,10.0,-0.030665549,-4.0,0.12469158300000001,12.0
8,10.202631,0.175267413,-0.509881377,0.105090588,10.0,-0.03441089,-4.0,0.125675187,12.0
9,10.204636599999999,0.181139275,-0.505032778,0.10510037800000001,10.0,-0.036623571,-4.0,0.125557274,12.0
10,10.2015018,0.183726847,-0.5546854139999999,0.104429103,10.0,-0.03184643,-4.0,0.122370712,12.0
72085,10.2032242,0.192824677,-0.555763304,0.10444974900000001,10.0,-0.034310427000000004,-4.0,0.12162563900000001,12.0
