,u,v,w,x,x bin,y,y bin,z,z bin
0,10.293294900000001,-0.28206902699999997,-0.320186794,0.10594977400000001,10.0,0.09682966800000001,9.0,0.10026049599999999,10.0
1,10.2993307,-0.265154928,-0.312087804,0.104003049,10.0,0.096306369,9.0,0.104790024,10.0
2,10.2862377,-0.255999953,-0.309194118,0.106023245,10.0,0.09557074300000001,9.0,0.106931552,10.0
3,10.3183746,-0.284467608,-0.3332178,0.10052067,10.0,0.094592519,9.0,0.101497509,10.0
4,10.3020554,-0.279246509,-0.328894764,0.104532048,10.0,0.094380133,9.0,0.102458544,10.0
5,10.3180742,-0.27576288600000004,-0.328900695,0.100463793,10.0,0.094212517,9.0,0.103852786,10.0
6,10.300595300000001,-0.26522484399999996,-0.321485698,0.103488371,10.0,0.09421461800000001,9.0,0.10585344599999999,10.0
7,10.2932701,-0.290384769,-0.347094148,0.103556305,10.0,0.092118569,9.0,0.101022892,10.0
8,10.2718487,-0.277399033,-0.337078065,0.109237865,10.0,0.091870219,9.0,0.10238874699999999,10.0
9,10.3180161,-0.276317894,-0.337533265,0.100373581,10.0,0.092300408,9.0,0.104702808,10.0
4499,10.3136539,-0.270719796,-0.335439503,0.10071356599999999,10.0,0.091995135,9.0,0.10605981199999999,10.0
