,u,v,w,x,x bin,y,y bin,z,z bin
0,10.1167402,-0.536777437,0.463424265,0.109763414,10.0,0.089266025,8.0,-0.090668283,-10.0
1,10.171731900000001,-0.481374145,0.48880299899999996,0.103694677,10.0,0.089128308,8.0,-0.09433448300000001,-10.0
2,10.1485157,-0.450822651,0.479949474,0.109490715,10.0,0.088484898,8.0,-0.098375417,-10.0
3,10.1360931,-0.51062125,0.503864706,0.10661630300000001,10.0,0.086909957,8.0,-0.09281347,-10.0
4,10.1142311,-0.514908195,0.5169891120000001,0.109013341,10.0,0.085138202,8.0,-0.092890635,-10.0
5,10.182375,-0.44670534100000003,0.507846415,0.10344950900000001,10.0,0.085949086,8.0,-0.099837519,-10.0
6,10.1227608,-0.5047959089999999,0.540295005,0.10730610000000004,10.0,0.083684467,8.0,-0.093850315,-10.0
7,10.148056,-0.504112601,0.556732655,0.102744587,10.0,0.083603695,8.0,-0.092741676,-10.0
8,10.1077852,-0.526345491,0.5651931170000001,0.107093289,10.0,0.081461832,8.0,-0.092177771,-10.0
9,10.1814299,-0.465363026,0.540630937,0.100940153,10.0,0.08368478,8.0,-0.098014966,-10.0
10,10.1322746,-0.486091495,0.56307584,0.105956778,10.0,0.082131997,8.0,-0.095416643,-10.0
86998,10.1210966,-0.503007114,0.590261638,0.105349295,10.0,0.080053888,8.0,-0.093906246,-10.0
