,u,v,w,x,x bin,y,y bin,z,z bin
0,10.270410499999999,-0.251696259,-0.337667465,0.108603381,10.0,0.088055179,8.0,0.109773219,10.0
1,10.273408900000002,-0.272518277,-0.34876406200000004,0.108706877,10.0,0.08838325699999999,8.0,0.104423471,10.0
2,10.2767353,-0.265790462,-0.34879341700000005,0.10871264300000001,10.0,0.08726947800000001,8.0,0.10613832599999999,10.0
3,10.272891,-0.25886312100000003,-0.34507495200000005,0.108791746,10.0,0.08722093,8.0,0.107968614,10.0
4,10.274742100000001,-0.25391233,-0.348075002,0.10757666800000001,10.0,0.085982338,8.0,0.109938584,10.0
5,10.265089,-0.28771174,-0.37967667,0.106506638,10.0,0.08446645,8.0,0.102836005,10.0
6,10.2718334,-0.276429534,-0.36207637200000004,0.10763359800000001,10.0,0.086039238,8.0,0.10449007199999999,10.0
7,10.2731495,-0.267733395,-0.3604391220000001,0.108541146,10.0,0.08509991300000001,8.0,0.106286876,10.0
8,10.2733898,-0.260272264,-0.352550089,0.10866636800000001,10.0,0.085635096,8.0,0.107953675,10.0
9,10.2689314,-0.290757567,-0.396231979,0.104827739,10.0,0.082476333,8.0,0.103102565,10.0
10,10.2804871,-0.281087518,-0.381961823,0.104759954,10.0,0.08364898700000001,8.0,0.104828343,10.0
11,10.2863731,-0.268923998,-0.374128819,0.104580685,10.0,0.083689481,8.0,0.10765177,10.0
12,10.284540199999999,-0.274788916,-0.385971904,0.10476832800000001,10.0,0.08240433,8.0,0.10640952699999999,10.0
13,10.2712936,-0.259880096,-0.367978513,0.107330151,10.0,0.083461389,8.0,0.109174401,10.0
14,10.2664242,-0.281351745,-0.396576077,0.106441095,10.0,0.08128541,8.0,0.104919314,10.0
15,10.2837849,-0.268621296,-0.387375474,0.103597634,10.0,0.081841752,8.0,0.108638525,10.0
6508,10.281700099999998,-0.274113953,-0.401623666,0.103478074,10.0,0.08021263,8.0,0.10771510000000001,10.0
