,u,v,w,x,x bin,y,y bin,z,z bin
0,10.20543,0.342960238,-0.5157549379999999,0.102475062,10.0,-0.060235519,-7.0,0.103227891,10.0
1,10.206683199999999,0.382677585,-0.524909019,0.101510026,10.0,-0.061133269000000004,-7.0,0.100263804,10.0
2,10.1942482,0.315004736,-0.493720889,0.106902182,10.0,-0.060826466,-7.0,0.106047027,10.0
3,10.1866179,0.319209516,-0.468522638,0.10786265099999999,10.0,-0.064526424,-7.0,0.105193399,10.0
4,10.177538900000002,0.36031875,-0.488543868,0.10749504,10.0,-0.063006714,-7.0,0.100690126,10.0
5,10.170826,0.34739142700000003,-0.4721396570000001,0.109862462,10.0,-0.064121477,-7.0,0.101962104,10.0
6,10.2002392,0.288947374,-0.431818843,0.105821356,10.0,-0.069663979,-7.0,0.108632594,10.0
7,10.2001686,0.330870926,-0.48340565,0.10368362099999999,10.0,-0.064323187,-7.0,0.10403233,10.0
8,10.2196026,0.324203342,-0.454339236,0.101101406,10.0,-0.06968803700000001,-7.0,0.105270013,10.0
9,10.195019699999998,0.36231008200000003,-0.479146659,0.104024395,10.0,-0.06603553200000001,-7.0,0.101363748,10.0
10,10.210083,0.3095662,-0.4457063670000001,0.102861457,10.0,-0.069854654,-7.0,0.106467687,10.0
98352,10.211860699999999,0.38917574299999996,-0.47798481600000003,0.100964606,10.0,-0.068510875,-7.0,0.100580528,10.0
