,u,v,w,x,x bin,y,y bin,z,z bin
0,10.0769463,0.078734525,-0.987962425,0.10610842699999999,10.0,-0.001032708,-1.0,0.09452052400000001,9.0
1,10.0876713,0.1134056,-1.04317605,0.101402923,10.0,-0.006225619,-1.0,0.092444114,9.0
2,10.0964279,0.10871172,-1.02576566,0.10147315300000001,10.0,-0.005740701,-1.0,0.093661375,9.0
3,10.1458101,0.08193439999999999,-0.965515018,0.100514203,10.0,-0.002409065,-1.0,0.098680206,9.0
4,10.083162300000001,0.12094736099999999,-1.03782105,0.10162721599999999,10.0,-0.007554008,-1.0,0.092533201,9.0
5,10.0530672,0.114744999,-1.00446594,0.105872229,10.0,-0.006753992,-1.0,0.092795938,9.0
6,10.0868492,0.098430075,-0.96564281,0.10502937400000001,10.0,-0.004781735,-1.0,0.096120507,9.0
7,10.052598,0.122514799,-0.986191154,0.106185518,10.0,-0.008336619,-1.0,0.093693398,9.0
8,10.0836248,0.094735369,-0.9164878129999999,0.10728284699999999,10.0,-0.004834374000000001,-1.0,0.09835349800000001,9.0
9,10.0653629,0.122106969,-0.964455545,0.105833597,10.0,-0.008673609,-1.0,0.095315233,9.0
46338,10.0990648,0.11320013599999999,-0.9723975659999999,0.10293702,10.0,-0.007291231,-1.0,0.096390605,9.0
