,u,v,w,x,x bin,y,y bin,z,z bin
0,10.234132800000001,-0.14764322300000002,-0.429604173,0.109105811,10.0,0.047852196,4.0,0.129580259,12.0
1,10.2527037,-0.199533433,-0.489954352,0.104038402,10.0,0.04913393,4.0,0.120550752,12.0
2,10.236718199999999,-0.187714264,-0.48123014,0.108985446,10.0,0.048163112,4.0,0.121941127,12.0
3,10.2448339,-0.193235949,-0.490456879,0.107449494,10.0,0.047954625999999986,4.0,0.120899007,12.0
4,10.2667246,-0.196582228,-0.497536242,0.10248059,10.0,0.04755646,4.0,0.120390482,12.0
5,10.244215,-0.176459655,-0.479260743,0.109083176,10.0,0.046318773,4.0,0.123090841,12.0
6,10.252986,-0.182295263,-0.48859959799999997,0.107335754,10.0,0.046150267,4.0,0.12202435,12.0
7,10.2606831,-0.184512272,-0.495584428,0.106190465,10.0,0.045625635,4.0,0.121412642,12.0
8,10.2554073,-0.17079354800000002,-0.48231297700000003,0.107986405,10.0,0.04483733,4.0,0.123458803,12.0
9,10.2613049,-0.116406024,-0.440367103,0.104004696,10.0,0.040070087,4.0,0.129872635,12.0
10,10.267926199999998,-0.172972575,-0.488983095,0.10556721699999999,10.0,0.044322837000000004,4.0,0.122942559,12.0
11,10.271692300000002,-0.18621909600000008,-0.511452317,0.105931878,10.0,0.043855351,4.0,0.120195217,12.0
12,10.274475099999998,-0.176340282,-0.49684214600000004,0.10463173699999999,10.0,0.043902535,4.0,0.12215545,12.0
13,10.2720861,-0.165322155,-0.490375519,0.106369935,10.0,0.042724259,4.0,0.123497903,12.0
14,10.290620800000001,-0.180578381,-0.51498723,0.10295336699999999,10.0,0.042279664,4.0,0.120632499,12.0
15,10.2706642,-0.175427958,-0.50625056,0.10750743,10.0,0.042550284,4.0,0.121440254,12.0
16,10.285409,-0.166512772,-0.49617627299999995,0.103795223,10.0,0.042136177000000004,4.0,0.123138994,12.0
17,10.2698622,-0.13201195,-0.462011009,0.103931986,10.0,0.040181708,4.0,0.127354175,12.0
18,10.2810478,-0.153555125,-0.4852001970000001,0.103837036,10.0,0.04115814,4.0,0.12460363699999999,12.0
19,10.301506,-0.167687893,-0.507264972,0.101467989,10.0,0.040836137,4.0,0.12244527,12.0
23718,10.2836981,-0.156521857,-0.49527365,0.103768721,10.0,0.040389232000000004,4.0,0.12349882699999999,12.0
