,u,v,w,x,x bin,y,y bin,z,z bin
0,10.274128900000001,0.20758919399999998,-0.135216773,0.100185275,10.0,-0.132705569,-14.0,0.109403834,10.0
1,10.2751026,0.219616294,-0.136734575,0.100219056,10.0,-0.132796854,-14.0,0.104522087,10.0
2,10.275602300000001,0.21542662399999998,-0.137025535,0.10021170199999999,10.0,-0.132827327,-14.0,0.106163643,10.0
3,10.2759857,0.211263597,-0.136520848,0.100203827,10.0,-0.133035883,-14.0,0.107533924,10.0
4,10.2466707,0.221087247,-0.12942436300000001,0.108967319,10.0,-0.135373726,-14.0,0.103723124,10.0
5,10.2463245,0.213623002,-0.12951785300000002,0.108975351,10.0,-0.135500073,-14.0,0.10565491,10.0
6,10.246794699999999,0.205825448,-0.125204876,0.109001659,10.0,-0.137218639,-14.0,0.107123934,10.0
7,10.2466459,0.217986614,-0.121859059,0.108994395,10.0,-0.13807508300000002,-14.0,0.10257072,10.0
8,10.2470837,0.21324668800000002,-0.12175905,0.109005243,10.0,-0.138254255,-14.0,0.10426302300000001,10.0
9,10.2474108,0.209106237,-0.121353284,0.109015107,10.0,-0.138517752,-14.0,0.105613597,10.0
135591,10.246326400000001,0.22410515,-0.123427436,0.108978331,10.0,-0.137360185,-14.0,0.10096333199999999,10.0
