,u,v,w,x,x bin,y,y bin,z,z bin
0,10.2610016,0.23221217100000002,0.23192149399999998,0.10840740800000001,10.0,-0.074769087,-8.0,-0.144278124,-15.0
1,10.2657166,0.229386359,0.241840735,0.108433679,10.0,-0.070513353,-8.0,-0.145012513,-15.0
2,10.266475699999999,0.223430485,0.233372658,0.108439356,10.0,-0.072225481,-8.0,-0.146118492,-15.0
3,10.2650156,0.22291559,0.227816895,0.108437926,10.0,-0.074128456,-8.0,-0.146140754,-15.0
4,10.261007300000001,0.228937179,0.22603546100000002,0.10841731,10.0,-0.07615891799999999,-8.0,-0.14486666,-15.0
5,10.2601595,0.228342831,0.222296506,0.108419031,10.0,-0.077382952,-8.0,-0.14493273199999998,-15.0
6,10.2674522,0.21864599,0.233054087,0.10844765599999999,10.0,-0.07105919,-8.0,-0.14733611,-15.0
7,10.2658043,0.214306623,0.226801559,0.108448818,10.0,-0.072099023,-8.0,-0.148440525,-15.0
8,10.2648106,0.21357488600000002,0.221403226,0.108447112,10.0,-0.073926382,-8.0,-0.148470357,-15.0
9,10.2641335,0.213162363,0.217660159,0.108446628,10.0,-0.075222798,-8.0,-0.148461863,-15.0
151584,10.2742825,0.22670838199999999,0.215663016,0.10378655,10.0,-0.078780644,-8.0,-0.145754755,-15.0
