,u,v,w,x,x bin,y,y bin,z,z bin
0,10.2538891,-0.182565495,0.170622811,0.109054074,10.0,0.125242993,12.0,-0.13341724900000002,-14.0
1,10.252327,-0.17746102800000002,0.166666776,0.109060794,10.0,0.127676129,12.0,-0.13373321300000002,-14.0
2,10.2639341,-0.185700655,0.18705359100000002,0.106698133,10.0,0.12132146199999999,12.0,-0.13377516,-14.0
3,10.2555332,-0.181688264,0.189952195,0.109051332,10.0,0.120481685,12.0,-0.135260165,-14.0
4,10.254130400000001,-0.17961481199999998,0.175474226,0.109058395,10.0,0.12387630300000001,12.0,-0.134822294,-14.0
5,10.2521954,-0.17286241100000002,0.16525656,0.109069861,10.0,0.127172336,12.0,-0.135560527,-14.0
6,10.250597,-0.167676717,0.161218196,0.10907670900000001,10.0,0.129668385,12.0,-0.13586767,-14.0
7,10.2541733,-0.17667318899999998,0.178618461,0.109062202,10.0,0.123025611,12.0,-0.136025205,-14.0
8,10.2539539,-0.17187079800000002,0.18035666600000005,0.109069593,10.0,0.122449078,12.0,-0.137727559,-14.0
9,10.2525377,-0.170860633,0.165320501,0.109074764,10.0,0.126104608,12.0,-0.136841476,-14.0
10,10.250438699999998,-0.162989572,0.15974111900000001,0.109085932,10.0,0.129204571,12.0,-0.137701735,-14.0
11,10.2526541,-0.167785853,0.168911368,0.10907951,10.0,0.125050813,12.0,-0.138180211,-14.0
12,10.252494800000001,-0.163403511,0.170989096,0.109086171,10.0,0.12440709,12.0,-0.139771521,-14.0
13,10.2537737,-0.166732445,0.182951719,0.109079115,10.0,0.121656284,12.0,-0.139605582,-14.0
108258,10.2508097,-0.161113739,0.15988433400000002,0.10909060400000001,10.0,0.128099814,12.0,-0.13896171699999998,-14.0
