,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,8,8,8.71772861,-1.42701423,1.07737994,0,-10.0,-0.056497532999999996,-6.0,0.041124471,4.0
1,0,0,8.67448044,-1.38444066,1.2453537000000001,0,-10.0,-0.050178472,-6.0,0.046160902999999996,4.0
2,7,7,8.66922951,-1.52673817,1.15389562,0,-10.0,-0.055515338,-6.0,0.04065676,4.0
3,4,4,8.60895824,-1.52815783,1.22817767,0,-10.0,-0.052693280999999995,-6.0,0.042314727,4.0
4,1,1,8.59027672,-1.50760961,1.2662853,0,-10.0,-0.050360005,-6.0,0.043361045,4.0
5,10,65725,8.82688618,-1.45219862,1.11922669,0,-10.0,-0.058626477,-6.0,0.04408697,4.0
6,5,5,8.67762947,-1.51514888,1.20869601,0,-10.0,-0.054747995,-6.0,0.043252137,4.0
7,9,9,8.75152206,-1.5270437,1.14655674,0,-10.0,-0.057465054,-6.0,0.041852877,4.0
8,3,3,8.6993475,-1.5165838,1.29558289,0,-10.0,-0.053230934,-6.0,0.045651559,4.0
9,6,6,8.76078796,-1.53112209,1.2627027,0,-10.0,-0.055448294,-6.0,0.045363445,4.0
10,2,2,8.55364418,-1.68077469,1.33343792,0,-10.0,-0.051764715999999995,-6.0,0.040773767999999995,4.0
