,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,2,2,9.35270786,-0.614274561,1.34591651,0,-10.0,-0.034419924,-4.0,0.080495387,8.0
1,11,11,9.43125629,-0.6465925570000001,1.31916904,0,-10.0,-0.03662559,-4.0,0.082031623,8.0
2,6,6,9.41773987,-0.6260489229999999,1.35149372,0,-10.0,-0.035452489,-4.0,0.082090676,8.0
3,5,5,9.41567135,-0.566591501,1.38019764,0,-10.0,-0.033142477000000004,-4.0,0.083348982,8.0
4,1,1,9.37693691,-0.553141832,1.42957902,0,-10.0,-0.031718366,-4.0,0.082557671,8.0
5,0,0,9.33653259,-0.532200694,1.46160221,0,-10.0,-0.030276375,-4.0,0.08182542799999999,8.0
6,3,3,9.41123581,-0.507831633,1.41055822,0,-10.0,-0.030809455,-4.0,0.084526591,8.0
7,7,7,9.45351505,-0.5230619910000001,1.37039089,0,-10.0,-0.032257631,-4.0,0.085350834,8.0
8,4,4,9.46134281,-0.476591945,1.41379619,0,-10.0,-0.030387569,-4.0,0.086538151,8.0
9,9,9,9.47900486,-0.58710742,1.37424922,0,-10.0,-0.034740314,-4.0,0.08453063699999999,8.0
10,10,10,9.49290371,-0.7154908179999999,1.38789284,0,-10.0,-0.039166216,-4.0,0.08191053599999999,8.0
11,12,12,9.52000999,-0.614186645,1.38368416,0,-10.0,-0.036122933,-4.0,0.08495231,8.0
12,13,74000,9.54891586,-0.6534380320000001,1.3478502,0,-10.0,-0.038169563,-4.0,0.084868692,8.0
13,8,8,9.53236294,-0.539475322,1.39534998,0,-10.0,-0.033642097999999995,-4.0,0.08696875,8.0
