,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,9,9,6.50394917,-1.39457238,0.343275279,0,-10.0,-0.029463399,-3.0,0.006519766999999999,0.0
1,0,0,6.16878223,-1.18893051,0.545901895,0,-10.0,-0.022862252000000003,-3.0,0.008354585,0.0
2,7,7,6.00645351,-1.20169961,0.126252741,0,-10.0,-0.021526242,-3.0,0.001013729,0.0
3,11,11,6.18856716,-1.33790159,0.116935283,0,-10.0,-0.02626285,-3.0,0.002177603,0.0
4,4,4,6.0049715,-1.22663784,0.341029078,0,-10.0,-0.022207532000000002,-3.0,0.004870439,0.0
5,10,10,6.03841209,-1.32531309,0.154092103,0,-10.0,-0.024688445,-3.0,0.00247347,0.0
6,3,3,5.88962173,-1.24610591,0.241414875,0,-10.0,-0.021605939,-3.0,0.003126813,0.0
7,8,8,5.93518066,-1.33170021,0.096220374,0,-10.0,-0.023910582000000003,-3.0,0.001364445,0.0
8,14,79444,6.18400288,-1.63639927,-0.000535358,0,-10.0,-0.029603919,-3.0,0.00073582,0.0
9,6,6,5.71645546,-1.28910017,0.086090893,0,-10.0,-0.02101941,-3.0,0.000514228,0.0
10,5,5,5.90450382,-1.48832965,0.404599607,0,-10.0,-0.023475967,-3.0,0.005857154,0.0
11,1,1,6.15887833,-1.66466367,0.60853374,0,-10.0,-0.027337203,-3.0,0.009236819,0.0
12,12,12,6.09614754,-1.84708786,0.279704183,0,-10.0,-0.028901983,-3.0,0.004575615,0.0
13,13,13,5.97131872,-1.7236203,-0.007616077,0,-10.0,-0.028037285,-3.0,8.78e-05,0.0
14,2,2,5.63079596,-1.32189488,0.252585083,0,-10.0,-0.020021122,-3.0,0.002936015,0.0
