,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,10,10,8.44204426,-0.6857566829999999,-1.73737299,0,-10.0,-0.024404667,-3.0,-0.057182986,-6.0
1,5,5,8.47956848,-0.613432348,-1.82482946,0,-10.0,-0.021569213,-3.0,-0.058835637,-6.0
2,12,12,8.347006799999999,-0.754672885,-1.71593642,0,-10.0,-0.025540148999999998,-3.0,-0.054824292999999996,-6.0
3,15,15,8.4718895,-0.7672889829999999,-1.84933925,0,-10.0,-0.02720082,-3.0,-0.058174692,-6.0
4,2,2,8.1358614,-0.7250814440000001,-1.80247653,0,-10.0,-0.023323599,-3.0,-0.051796105,-6.0
5,4,4,8.04428291,-0.88718015,-1.81972384,0,-10.0,-0.026605856,-3.0,-0.050121244,-6.0
6,8,8,8.17818069,-0.8502857090000001,-1.87296569,0,-10.0,-0.026296987999999997,-3.0,-0.052594654000000005,-6.0
7,11,11,8.43152618,-0.761227787,-2.01443529,0,-10.0,-0.024907235,-3.0,-0.058484715,-6.0
8,9,9,8.10610104,-0.987324238,-1.86551178,0,-10.0,-0.029141042,-3.0,-0.051110212,-6.0
9,6,6,8.37185383,-0.693632424,-2.02287793,0,-10.0,-0.02215741,-3.0,-0.057786867,-6.0
10,1,1,8.14118099,-0.699066937,-1.99701476,0,-10.0,-0.021331094,-3.0,-0.053961965999999986,-6.0
11,13,13,8.33678341,-0.831340492,-1.99269748,0,-10.0,-0.026096858,-3.0,-0.056124754000000006,-6.0
12,16,109126,8.41632557,-0.915113747,-1.92641306,0,-10.0,-0.029124938,-3.0,-0.056231584,-6.0
13,3,3,7.99040699,-0.891242981,-2.14643073,0,-10.0,-0.023779983,-3.0,-0.052910589,-6.0
14,7,7,8.1752491,-0.870289147,-2.15165114,0,-10.0,-0.024619471,-3.0,-0.055486631,-6.0
15,0,0,7.92079639,-0.822176635,-2.1995994999999997,0,-10.0,-0.021140534,-3.0,-0.05279956400000002,-6.0
16,14,14,8.26375866,-0.994747877,-2.02313113,0,-10.0,-0.029136229,-3.0,-0.054946426,-6.0
