,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,0,0,10.1181593,-0.319435954,0.366069853,0,-10.0,-0.110131644,-12.0,0.122453883,12.0
1,1,1,10.1210127,-0.32503777699999997,0.361167639,0,-10.0,-0.112777121,-12.0,0.120388635,12.0
2,2,2,10.120307,-0.315902472,0.35681915299999994,0,-10.0,-0.111611187,-12.0,0.1231189,12.0
3,3,3,10.1221132,-0.307583272,0.349924654,0,-10.0,-0.112154238,-12.0,0.124923088,12.0
4,4,4,10.1250277,-0.31412518,0.350141466,0,-10.0,-0.1145726,-12.0,0.122294225,12.0
5,5,5,10.1214323,-0.293621063,0.350087196,0,-10.0,-0.110088721,-12.0,0.128549635,12.0
6,6,6,10.1248732,-0.304288208,0.344731778,0,-10.0,-0.113714531,-12.0,0.125065103,12.0
7,7,7,10.128845199999999,-0.312563479,0.34471637,0,-10.0,-0.116938666,-12.0,0.12167344199999999,12.0
8,8,8,10.1240311,-0.296200514,0.341161609,0,-10.0,-0.112531476,-12.0,0.127547622,12.0
9,9,9,10.1295891,-0.304507703,0.339230418,0,-10.0,-0.116811641,-12.0,0.123696871,12.0
10,10,10,10.1279221,-0.298817575,0.33798337,0,-10.0,-0.115284994,-12.0,0.125737041,12.0
11,11,11,10.1252651,-0.288618445,0.335375994,0,-10.0,-0.112754688,-12.0,0.129307806,12.0
12,13,13,10.129205699999998,-0.29169565399999997,0.332402825,0,-10.0,-0.115574799,-12.0,0.127356499,12.0
13,14,14,10.1281071,-0.283883184,0.329273194,0,-10.0,-0.114254698,-12.0,0.129828244,12.0
14,12,12,10.133686099999998,-0.302465081,0.33317804300000003,0,-10.0,-0.119332038,-12.0,0.123126872,12.0
15,15,129530,10.1333551,-0.29147476,0.32732439,0,-10.0,-0.11826933199999999,-12.0,0.12626685199999998,12.0
