,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,5,5,8.9348526,-1.03545284,-1.11942792,0,-10.0,-0.054625347000000005,-6.0,-0.054792263,-6.0
1,9,9,8.98445129,-1.07835698,-1.09093308,0,-10.0,-0.056560180999999994,-6.0,-0.053710435,-6.0
2,15,127017,9.10228348,-1.08366823,-1.0812788,0,-10.0,-0.058573969000000004,-6.0,-0.05554679,-6.0
3,11,11,8.942185400000003,-1.139238,-1.12294388,0,-10.0,-0.055893872000000004,-6.0,-0.051620647,-6.0
4,13,13,9.11336422,-1.14414895,-1.10818005,0,-10.0,-0.058803715,-6.0,-0.05436389900000002,-6.0
5,0,0,8.80628777,-1.14304066,-1.21391368,0,-10.0,-0.051736060999999986,-6.0,-0.050904624,-6.0
6,8,8,9.09141159,-1.08160388,-1.20290923,0,-10.0,-0.055413127,-6.0,-0.058038704,-6.0
7,1,1,9.01964474,-1.04116976,-1.28759193,0,-10.0,-0.051486079000000004,-6.0,-0.059722442,-6.0
8,4,4,9.02149963,-1.10486758,-1.2539916000000002,0,-10.0,-0.053425502,-6.0,-0.057067853,-6.0
9,14,14,9.04649639,-1.26322663,-1.17474318,0,-10.0,-0.057633441,-6.0,-0.050659347,-6.0
10,3,3,9.02817631,-1.13060784,-1.31057858,0,-10.0,-0.052446655999999994,-6.0,-0.057577051,-6.0
11,12,12,9.14931297,-1.18698275,-1.23455036,0,-10.0,-0.056811169,-6.0,-0.056384027,-6.0
12,7,7,8.94126892,-1.2675493999999998,-1.2706486000000001,0,-10.0,-0.053807087,-6.0,-0.050610475,-6.0
13,2,2,8.92946148,-1.25866342,-1.28900683,0,-10.0,-0.05307905,-6.0,-0.0510749,-6.0
14,6,6,9.10719776,-1.21613669,-1.27948427,0,-10.0,-0.055385545,-6.0,-0.055602439,-6.0
15,10,10,9.15367508,-1.26191008,-1.26129556,0,-10.0,-0.057498381,-6.0,-0.054653447,-6.0
