,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,1,1,7.84952974,1.84745991,0.38319265799999996,0,-10.0,0.052799329000000006,5.0,0.00853083,0.0
1,12,12,7.90076494,1.91606784,0.067645527,0,-10.0,0.055417202,5.0,0.002147983,0.0
2,9,9,7.95638371,1.96297646,0.109113924,0,-10.0,0.056135234000000006,5.0,0.003379042,0.0
3,13,13,8.1592083,1.96666944,0.08997373300000001,0,-10.0,0.058732461,5.0,0.00188151,0.0
4,10,10,8.13551044,2.00893688,0.120246753,0,-10.0,0.058471013,5.0,0.003013661,0.0
5,11,11,7.58138323,2.04277992,0.154198632,0,-10.0,0.052065991,5.0,0.004511139,0.0
6,14,14,7.50893021,2.07701945,0.06521009700000001,0,-10.0,0.051514294,5.0,0.003152414,0.0
7,5,5,7.84543133,2.08968091,0.353403449,0,-10.0,0.05502028,5.0,0.0076191980000000015,0.0
8,2,2,8.07073212,2.1953423,0.276839793,0,-10.0,0.058012154,5.0,0.007514211,0.0
9,3,3,7.97921085,2.18809199,0.356333375,0,-10.0,0.056874119,5.0,0.008673569,0.0
10,6,6,8.08766747,2.2674818,0.193773508,0,-10.0,0.059056476,5.0,0.005655699,0.0
11,8,8,7.68755817,2.32735634,0.280499429,0,-10.0,0.054414976,5.0,0.006153506,0.0
12,0,0,8.17104721,2.28058815,0.33711311200000005,0,-10.0,0.059600901,5.0,0.009498483,0.0
13,7,7,7.37429523,2.31617308,0.226831347,0,-10.0,0.050957567999999995,5.0,0.0049199940000000005,0.0
14,4,4,8.00721073,2.38963604,0.258795619,0,-10.0,0.058213517,5.0,0.0071299369999999985,0.0
15,15,47577,7.49136496,2.56397486,0.02085704,0,-10.0,0.05391500900000002,5.0,0.000552909,0.0
