,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,4,4,10.0456371,-0.359121025,-0.48788684600000004,0,-10.0,-0.09158741699999999,-10.0,-0.11046747900000001,-12.0
1,5,5,10.0509987,-0.347712159,-0.475883126,0,-10.0,-0.092668444,-10.0,-0.111529812,-12.0
2,9,9,10.0512533,-0.336370498,-0.485208303,0,-10.0,-0.090275556,-10.0,-0.114111841,-12.0
3,0,0,10.055332199999999,-0.351074576,-0.464903355,0,-10.0,-0.09498128300000001,-10.0,-0.110251561,-12.0
4,6,6,10.0557775,-0.335248262,-0.46751120700000004,0,-10.0,-0.092969447,-10.0,-0.113166645,-12.0
5,10,10,10.0569172,-0.328993678,-0.471353322,0,-10.0,-0.091143504,-10.0,-0.115608364,-12.0
6,1,1,10.0622044,-0.33435407300000003,-0.45753783,0,-10.0,-0.095333606,-10.0,-0.112464368,-12.0
7,7,7,10.060526800000002,-0.327914953,-0.458092391,0,-10.0,-0.093788408,-10.0,-0.114888959,-12.0
8,2,2,10.066797300000001,-0.330515563,-0.448980331,0,-10.0,-0.096961193,-10.0,-0.113073491,-12.0
9,8,8,10.0641203,-0.32330513,-0.449798793,0,-10.0,-0.09534849199999999,-10.0,-0.11569842,-12.0
10,3,3,10.071143199999998,-0.329211563,-0.4423979220000001,0,-10.0,-0.098445252,-10.0,-0.112902798,-12.0
11,11,11,10.0809126,-0.326659024,-0.471632451,0,-10.0,-0.092007019,-10.0,-0.11727199,-12.0
12,12,149567,10.0853977,-0.321876824,-0.459211141,0,-10.0,-0.093135245,-10.0,-0.11798358,-12.0
